customer_id,adviser_id,rank,weekly_hazard,median_weeks_to_placement,survival_w1,survival_w2,survival_w4,survival_w8,survival_w12,survival_w16,survival_w24
CUS-03085,ADV-0018,1,0.0828,8.0,91.7,84.1,70.8,50.1,35.5,25.1,12.6
CUS-03085,ADV-0127,2,0.0806,8.3,91.9,84.5,71.5,51.1,36.5,26.1,13.3
CUS-03085,ADV-0066,3,0.0803,8.3,92.0,84.6,71.5,51.2,36.6,26.2,13.4
CUS-03086,ADV-0223,1,0.0661,10.1,93.4,87.2,76.1,57.9,44.0,33.5,19.4
CUS-03086,ADV-0077,2,0.0663,10.1,93.4,87.2,76.0,57.8,43.9,33.4,19.3
CUS-03086,ADV-0123,3,0.0658,10.2,93.4,87.3,76.2,58.0,44.2,33.7,19.5
CUS-03087,ADV-0096,1,0.042,16.2,95.8,91.8,84.2,71.0,59.8,50.3,35.7
CUS-03087,ADV-0225,2,0.0424,16.0,95.8,91.7,84.1,70.7,59.5,50.0,35.4
CUS-03087,ADV-0209,3,0.0417,16.3,95.8,91.8,84.3,71.1,60.0,50.6,36.0
CUS-03088,ADV-0038,1,0.0238,28.7,97.6,95.3,90.8,82.4,74.9,68.0,56.0
CUS-03088,ADV-0140,2,0.0245,27.9,97.5,95.2,90.5,82.0,74.2,67.2,55.1
CUS-03088,ADV-0047,3,0.0234,29.3,97.7,95.4,91.0,82.8,75.3,68.5,56.7
CUS-03089,ADV-0060,1,0.0107,64.4,98.9,97.9,95.8,91.8,87.9,84.2,77.2
CUS-03089,ADV-0222,2,0.0108,63.7,98.9,97.8,95.7,91.7,87.8,84.0,77.0
CUS-03089,ADV-0071,3,0.0109,63.1,98.9,97.8,95.7,91.6,87.7,83.9,76.8
CUS-03090,ADV-0092,1,0.0641,10.5,93.6,87.6,76.7,58.9,45.2,34.6,20.4
CUS-03090,ADV-0103,2,0.0626,10.7,93.7,87.9,77.2,59.6,46.0,35.5,21.2
CUS-03090,ADV-0165,3,0.0649,10.3,93.5,87.4,76.5,58.5,44.7,34.2,20.0
CUS-03091,ADV-0039,1,0.0646,10.4,93.5,87.5,76.5,58.6,44.8,34.3,20.1
CUS-03091,ADV-0018,2,0.0652,10.3,93.5,87.4,76.4,58.3,44.5,34.0,19.8
CUS-03091,ADV-0065,3,0.0627,10.7,93.7,87.8,77.2,59.5,46.0,35.5,21.1
CUS-03092,ADV-0060,1,0.0267,25.6,97.3,94.7,89.7,80.5,72.3,64.8,52.2
CUS-03092,ADV-0048,2,0.0262,26.1,97.4,94.8,89.9,80.9,72.7,65.4,52.9
CUS-03092,ADV-0222,3,0.027,25.3,97.3,94.7,89.6,80.3,72.0,64.5,51.8
CUS-03093,ADV-0087,1,0.0376,18.1,96.2,92.6,85.8,73.6,63.1,54.1,39.8
CUS-03093,ADV-0202,2,0.0368,18.5,96.3,92.8,86.1,74.1,63.8,54.9,40.7
CUS-03093,ADV-0123,3,0.0358,19.0,96.4,93.0,86.4,74.7,64.6,55.8,41.7
CUS-03094,ADV-0205,1,0.0624,10.8,93.8,87.9,77.3,59.7,46.2,35.7,21.3
CUS-03094,ADV-0072,2,0.0671,10.0,93.3,87.0,75.7,57.4,43.5,32.9,18.9
CUS-03094,ADV-0223,3,0.0637,10.5,93.6,87.7,76.9,59.1,45.4,34.9,20.6
CUS-03095,ADV-0103,1,0.0223,30.7,97.8,95.6,91.4,83.5,76.3,69.7,58.2
CUS-03095,ADV-0035,2,0.0213,32.3,97.9,95.8,91.8,84.2,77.3,70.9,59.7
CUS-03095,ADV-0097,3,0.0224,30.6,97.8,95.6,91.4,83.4,76.2,69.6,58.1
CUS-03096,ADV-0022,1,0.0428,15.9,95.7,91.6,84.0,70.5,59.2,49.7,35.0
CUS-03096,ADV-0073,2,0.044,15.4,95.6,91.4,83.5,69.8,58.3,48.7,34.0
CUS-03096,ADV-0097,3,0.0429,15.8,95.7,91.6,83.9,70.4,59.1,49.6,34.9
CUS-03097,ADV-0141,1,0.0134,51.4,98.7,97.3,94.7,89.8,85.1,80.6,72.3
CUS-03097,ADV-0139,2,0.0133,51.9,98.7,97.4,94.8,89.9,85.2,80.8,72.6
CUS-03097,ADV-0106,3,0.0136,50.7,98.6,97.3,94.7,89.6,84.9,80.3,72.0
CUS-03098,ADV-0182,1,0.0639,10.5,93.6,87.6,76.8,59.0,45.3,34.8,20.5
CUS-03098,ADV-0246,2,0.0619,10.9,93.8,88.0,77.5,60.0,46.5,36.0,21.6
CUS-03098,ADV-0211,3,0.0633,10.6,93.7,87.7,77.0,59.3,45.6,35.1,20.8
CUS-03099,ADV-0187,1,0.022,31.2,97.8,95.7,91.5,83.7,76.6,70.1,58.7
CUS-03099,ADV-0242,2,0.0217,31.6,97.8,95.7,91.6,83.9,76.9,70.4,59.1
CUS-03099,ADV-0125,3,0.0212,32.4,97.9,95.8,91.8,84.3,77.4,71.0,59.8
CUS-03100,ADV-0116,1,0.0384,17.7,96.2,92.5,85.5,73.1,62.5,53.5,39.1
CUS-03100,ADV-0053,2,0.0373,18.2,96.3,92.7,85.9,73.8,63.4,54.4,40.2
CUS-03100,ADV-0022,3,0.0375,18.1,96.3,92.6,85.8,73.7,63.2,54.3,40.0
CUS-03101,ADV-0028,1,0.0317,21.5,96.8,93.8,87.9,77.3,68.0,59.7,46.2
CUS-03101,ADV-0088,2,0.0326,20.9,96.7,93.6,87.6,76.7,67.2,58.9,45.2
CUS-03101,ADV-0204,3,0.0322,21.2,96.8,93.7,87.7,77.0,67.5,59.2,45.6
CUS-03102,ADV-0140,1,0.0378,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-03102,ADV-0183,2,0.0379,17.9,96.2,92.6,85.7,73.4,62.9,53.9,39.6
CUS-03102,ADV-0199,3,0.0376,18.1,96.2,92.6,85.8,73.6,63.1,54.2,39.9
CUS-03103,ADV-0093,1,0.0282,24.3,97.2,94.4,89.2,79.6,71.0,63.3,50.4
CUS-03103,ADV-0159,2,0.0279,24.5,97.2,94.5,89.3,79.7,71.2,63.6,50.7
CUS-03103,ADV-0187,3,0.0288,23.8,97.1,94.3,89.0,79.2,70.5,62.7,49.6
CUS-03104,ADV-0073,1,0.0482,14.0,95.2,90.6,82.1,67.4,55.3,45.4,30.6
CUS-03104,ADV-0141,2,0.0471,14.4,95.3,90.8,82.5,68.0,56.1,46.2,31.4
CUS-03104,ADV-0139,3,0.0466,14.5,95.3,90.9,82.6,68.3,56.4,46.6,31.8
CUS-03105,ADV-0038,1,0.0253,27.0,97.5,95.0,90.3,81.5,73.5,66.4,54.1
CUS-03105,ADV-0019,2,0.0267,25.7,97.3,94.7,89.8,80.6,72.3,64.9,52.3
CUS-03105,ADV-0244,3,0.0244,28.0,97.6,95.2,90.6,82.1,74.3,67.3,55.3
CUS-03106,ADV-0116,1,0.0319,21.4,96.8,93.7,87.8,77.1,67.7,59.5,45.9
CUS-03106,ADV-0044,2,0.0323,21.1,96.8,93.6,87.7,76.9,67.4,59.1,45.4
CUS-03106,ADV-0191,3,0.032,21.3,96.8,93.7,87.8,77.1,67.7,59.4,45.8
CUS-03107,ADV-0006,1,0.0469,14.4,95.3,90.8,82.5,68.1,56.2,46.4,31.6
CUS-03107,ADV-0182,2,0.0465,14.5,95.3,90.9,82.6,68.3,56.5,46.7,31.9
CUS-03107,ADV-0246,3,0.0451,15.0,95.5,91.2,83.2,69.2,57.5,47.8,33.1
CUS-03108,ADV-0092,1,0.0387,17.6,96.1,92.4,85.4,72.9,62.3,53.2,38.8
CUS-03108,ADV-0088,2,0.0393,17.3,96.1,92.3,85.2,72.6,61.8,52.7,38.2
CUS-03108,ADV-0053,3,0.0376,18.1,96.2,92.6,85.8,73.6,63.1,54.2,39.9
CUS-03109,ADV-0019,1,0.0362,18.8,96.4,92.9,86.3,74.4,64.2,55.4,41.3
CUS-03109,ADV-0064,2,0.0351,19.4,96.5,93.1,86.7,75.2,65.1,56.5,42.4
CUS-03109,ADV-0209,3,0.0354,19.2,96.5,93.0,86.6,75.0,64.9,56.2,42.1
CUS-03110,ADV-0197,1,0.0243,28.2,97.6,95.2,90.6,82.1,74.4,67.5,55.4
CUS-03110,ADV-0194,2,0.0252,27.1,97.5,95.0,90.3,81.5,73.6,66.4,54.1
CUS-03110,ADV-0070,3,0.025,27.4,97.5,95.1,90.4,81.7,73.8,66.7,54.5
CUS-03111,ADV-0123,1,0.0877,7.6,91.2,83.2,69.3,48.0,33.2,23.0,11.0
CUS-03111,ADV-0070,2,0.0914,7.2,90.9,82.6,68.2,46.5,31.7,21.6,10.0
CUS-03111,ADV-0224,3,0.0905,7.3,91.0,82.7,68.4,46.8,32.0,21.9,10.3
CUS-03112,ADV-0092,1,0.062,10.8,93.8,88.0,77.4,59.9,46.4,35.9,21.5
CUS-03112,ADV-0053,2,0.0602,11.2,94.0,88.3,78.0,60.8,47.4,37.0,22.5
CUS-03112,ADV-0154,3,0.0606,11.1,93.9,88.2,77.9,60.6,47.2,36.8,22.3
CUS-03113,ADV-0088,1,0.0473,14.3,95.3,90.8,82.4,67.9,55.9,46.0,31.2
CUS-03113,ADV-0094,2,0.0464,14.6,95.4,90.9,82.7,68.4,56.5,46.7,31.9
CUS-03113,ADV-0073,3,0.0468,14.5,95.3,90.9,82.5,68.1,56.2,46.4,31.6
CUS-03114,ADV-0022,1,0.0213,32.1,97.9,95.8,91.7,84.1,77.2,70.8,59.6
CUS-03114,ADV-0163,2,0.0223,30.7,97.8,95.6,91.4,83.5,76.2,69.7,58.1
CUS-03114,ADV-0097,3,0.0214,32.0,97.9,95.8,91.7,84.1,77.1,70.7,59.5
CUS-03115,ADV-0009,1,0.0184,37.3,98.2,96.4,92.8,86.2,80.0,74.3,64.0
CUS-03115,ADV-0196,2,0.0181,38.0,98.2,96.4,93.0,86.4,80.3,74.7,64.5
CUS-03115,ADV-0104,3,0.0185,37.1,98.1,96.3,92.8,86.1,79.9,74.2,63.9
CUS-03116,ADV-0100,1,0.0267,25.6,97.3,94.7,89.7,80.5,72.3,64.8,52.2
CUS-03116,ADV-0170,2,0.0266,25.7,97.3,94.8,89.8,80.6,72.4,65.0,52.4
CUS-03116,ADV-0226,3,0.0268,25.6,97.3,94.7,89.7,80.5,72.2,64.8,52.2
CUS-03117,ADV-0032,1,0.0569,11.8,94.3,89.0,79.1,62.6,49.5,39.2,24.5
CUS-03117,ADV-0070,2,0.058,11.6,94.2,88.7,78.7,62.0,48.8,38.4,23.8
CUS-03117,ADV-0014,3,0.0581,11.6,94.2,88.7,78.7,61.9,48.7,38.4,23.8
CUS-03118,ADV-0096,1,0.0385,17.7,96.2,92.4,85.5,73.0,62.4,53.4,39.0
CUS-03118,ADV-0244,2,0.0358,19.0,96.4,93.0,86.4,74.7,64.5,55.8,41.6
CUS-03118,ADV-0095,3,0.0375,18.1,96.3,92.6,85.8,73.7,63.2,54.3,40.0
CUS-03119,ADV-0182,1,0.0706,9.5,92.9,86.4,74.6,55.7,41.5,31.0,17.2
CUS-03119,ADV-0123,2,0.0677,9.9,93.2,86.9,75.5,57.1,43.1,32.6,18.6
CUS-03119,ADV-0039,3,0.0696,9.6,93.0,86.6,74.9,56.2,42.1,31.5,17.7
CUS-03120,ADV-0123,1,0.0227,30.1,97.7,95.5,91.2,83.2,75.9,69.2,57.6
CUS-03120,ADV-0198,2,0.0236,29.0,97.6,95.3,90.9,82.6,75.1,68.2,56.3
CUS-03120,ADV-0065,3,0.0227,30.2,97.7,95.5,91.2,83.2,75.9,69.3,57.6
CUS-03121,ADV-0222,1,0.0248,27.6,97.5,95.1,90.5,81.8,74.0,66.9,54.8
CUS-03121,ADV-0091,2,0.0243,28.2,97.6,95.2,90.6,82.2,74.5,67.5,55.5
CUS-03121,ADV-0100,3,0.024,28.5,97.6,95.3,90.7,82.3,74.7,67.8,55.8
CUS-03122,ADV-0111,1,0.0198,34.7,98.0,96.1,92.3,85.2,78.7,72.6,61.9
CUS-03122,ADV-0155,2,0.0212,32.3,97.9,95.8,91.8,84.2,77.3,70.9,59.8
CUS-03122,ADV-0209,3,0.021,32.7,97.9,95.8,91.9,84.4,77.5,71.2,60.1
CUS-03123,ADV-0060,1,0.0238,28.8,97.6,95.3,90.8,82.5,74.9,68.0,56.1
CUS-03123,ADV-0134,2,0.0242,28.3,97.6,95.2,90.7,82.2,74.6,67.6,55.6
CUS-03123,ADV-0203,3,0.0239,28.7,97.6,95.3,90.8,82.4,74.8,67.9,56.0
CUS-03124,ADV-0134,1,0.0242,28.3,97.6,95.2,90.7,82.2,74.6,67.6,55.6
CUS-03124,ADV-0222,2,0.0241,28.4,97.6,95.2,90.7,82.3,74.6,67.7,55.7
CUS-03124,ADV-0201,3,0.0239,28.7,97.6,95.3,90.8,82.4,74.8,67.9,56.0
CUS-03125,ADV-0043,1,0.0373,18.2,96.3,92.7,85.9,73.8,63.4,54.4,40.1
CUS-03125,ADV-0147,2,0.0366,18.6,96.3,92.8,86.2,74.2,64.0,55.1,40.9
CUS-03125,ADV-0143,3,0.0375,18.1,96.3,92.6,85.8,73.7,63.2,54.3,40.0
CUS-03126,ADV-0077,1,0.0297,23.0,97.0,94.1,88.6,78.5,69.6,61.7,48.5
CUS-03126,ADV-0228,2,0.0299,22.9,97.0,94.1,88.6,78.5,69.5,61.6,48.3
CUS-03126,ADV-0090,3,0.0305,22.4,97.0,94.0,88.4,78.1,69.0,61.0,47.6
CUS-03127,ADV-0096,1,0.0275,24.9,97.3,94.6,89.5,80.0,71.6,64.0,51.3
CUS-03127,ADV-0079,2,0.026,26.3,97.4,94.9,90.0,81.0,72.9,65.6,53.2
CUS-03127,ADV-0240,3,0.027,25.3,97.3,94.7,89.6,80.3,72.0,64.5,51.8
CUS-03128,ADV-0062,1,0.0314,21.7,96.9,93.8,88.0,77.4,68.2,60.0,46.5
CUS-03128,ADV-0117,2,0.0317,21.5,96.8,93.8,87.9,77.3,68.0,59.8,46.2
CUS-03128,ADV-0223,3,0.0305,22.4,97.0,94.0,88.4,78.1,69.0,60.9,47.6
CUS-03129,ADV-0011,1,0.0306,22.3,96.9,94.0,88.3,78.0,68.9,60.8,47.4
CUS-03129,ADV-0186,2,0.0302,22.6,97.0,94.1,88.5,78.3,69.2,61.2,47.9
CUS-03129,ADV-0042,3,0.0311,21.9,96.9,93.9,88.1,77.7,68.5,60.3,46.9
CUS-03130,ADV-0159,1,0.028,24.4,97.2,94.5,89.3,79.7,71.1,63.5,50.6
CUS-03130,ADV-0187,2,0.0288,23.7,97.1,94.3,89.0,79.1,70.4,62.6,49.5
CUS-03130,ADV-0196,3,0.0285,24.0,97.2,94.4,89.1,79.4,70.7,63.0,50.0
CUS-03131,ADV-0006,1,0.0442,15.3,95.6,91.4,83.4,69.6,58.1,48.5,33.8
CUS-03131,ADV-0072,2,0.0445,15.2,95.5,91.3,83.3,69.5,57.9,48.3,33.5
CUS-03131,ADV-0086,3,0.0438,15.5,95.6,91.4,83.6,69.9,58.4,48.9,34.2
CUS-03132,ADV-0162,1,0.0406,16.7,95.9,92.0,84.7,71.8,60.8,51.5,37.0
CUS-03132,ADV-0037,2,0.0434,15.6,95.7,91.5,83.7,70.1,58.7,49.2,34.5
CUS-03132,ADV-0025,3,0.042,16.2,95.8,91.8,84.2,70.9,59.8,50.3,35.7
CUS-03133,ADV-0006,1,0.0386,17.6,96.1,92.4,85.4,73.0,62.3,53.2,38.8
CUS-03133,ADV-0223,2,0.0369,18.4,96.3,92.7,86.0,74.0,63.7,54.8,40.5
CUS-03133,ADV-0039,3,0.0378,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-03134,ADV-0006,1,0.0266,25.7,97.3,94.7,89.8,80.6,72.3,64.9,52.3
CUS-03134,ADV-0223,2,0.0255,26.9,97.5,95.0,90.2,81.4,73.4,66.2,53.9
CUS-03134,ADV-0039,3,0.026,26.3,97.4,94.9,90.0,81.0,72.9,65.6,53.1
CUS-03135,ADV-0182,1,0.0549,12.3,94.5,89.3,79.8,63.7,50.8,40.5,25.8
CUS-03135,ADV-0014,2,0.0549,12.3,94.5,89.3,79.8,63.7,50.8,40.5,25.8
CUS-03135,ADV-0061,3,0.0529,12.7,94.7,89.7,80.5,64.7,52.1,41.9,27.1
CUS-03136,ADV-0171,1,0.0287,23.8,97.1,94.3,89.0,79.2,70.5,62.8,49.7
CUS-03136,ADV-0083,2,0.0287,23.8,97.1,94.3,89.0,79.2,70.5,62.7,49.7
CUS-03136,ADV-0172,3,0.0299,22.8,97.0,94.1,88.6,78.4,69.4,61.5,48.2
CUS-03137,ADV-0182,1,0.0351,19.4,96.5,93.1,86.7,75.2,65.2,56.5,42.5
CUS-03137,ADV-0127,2,0.0339,20.1,96.6,93.3,87.1,75.9,66.1,57.6,43.7
CUS-03137,ADV-0036,3,0.0354,19.2,96.5,93.0,86.6,75.0,64.9,56.2,42.1
CUS-03138,ADV-0019,1,0.0344,19.8,96.6,93.2,86.9,75.6,65.7,57.1,43.2
CUS-03138,ADV-0045,2,0.0321,21.3,96.8,93.7,87.8,77.0,67.6,59.4,45.7
CUS-03138,ADV-0235,3,0.0326,20.9,96.7,93.6,87.6,76.7,67.2,58.8,45.1
CUS-03139,ADV-0011,1,0.024,28.5,97.6,95.2,90.7,82.3,74.7,67.7,55.8
CUS-03139,ADV-0148,2,0.0238,28.8,97.6,95.3,90.8,82.5,74.9,68.0,56.1
CUS-03139,ADV-0082,3,0.024,28.5,97.6,95.3,90.7,82.3,74.7,67.8,55.8
CUS-03140,ADV-0028,1,0.058,11.6,94.2,88.7,78.7,62.0,48.8,38.4,23.8
CUS-03140,ADV-0116,2,0.0587,11.5,94.1,88.6,78.5,61.6,48.4,38.0,23.4
CUS-03140,ADV-0092,3,0.0588,11.4,94.1,88.6,78.5,61.6,48.3,37.9,23.4
CUS-03141,ADV-0134,1,0.0255,26.8,97.4,95.0,90.2,81.3,73.3,66.1,53.7
CUS-03141,ADV-0229,2,0.0244,28.1,97.6,95.2,90.6,82.1,74.4,67.4,55.3
CUS-03141,ADV-0162,3,0.0242,28.2,97.6,95.2,90.7,82.2,74.5,67.5,55.5
CUS-03142,ADV-0032,1,0.0413,16.4,95.9,91.9,84.5,71.3,60.3,50.9,36.3
CUS-03142,ADV-0070,2,0.0422,16.1,95.8,91.7,84.2,70.8,59.6,50.2,35.5
CUS-03142,ADV-0211,3,0.0418,16.2,95.8,91.8,84.3,71.0,59.9,50.5,35.9
CUS-03143,ADV-0056,1,0.0201,34.1,98.0,96.0,92.2,85.0,78.3,72.2,61.4
CUS-03143,ADV-0201,2,0.0212,32.4,97.9,95.8,91.8,84.3,77.4,71.0,59.8
CUS-03143,ADV-0226,3,0.0207,33.1,97.9,95.9,92.0,84.6,77.8,71.5,60.5
CUS-03144,ADV-0103,1,0.0133,51.6,98.7,97.4,94.8,89.8,85.1,80.7,72.5
CUS-03144,ADV-0180,2,0.0134,51.2,98.7,97.3,94.7,89.7,85.0,80.5,72.3
CUS-03144,ADV-0165,3,0.0138,49.8,98.6,97.3,94.6,89.5,84.6,80.0,71.6
CUS-03145,ADV-0171,1,0.0306,22.3,96.9,94.0,88.3,78.0,68.9,60.8,47.4
CUS-03145,ADV-0196,2,0.0314,21.8,96.9,93.8,88.0,77.5,68.2,60.1,46.5
CUS-03145,ADV-0008,3,0.0297,23.0,97.0,94.1,88.6,78.5,69.6,61.7,48.4
CUS-03146,ADV-0174,1,0.0412,16.5,95.9,91.9,84.5,71.4,60.4,51.0,36.5
CUS-03146,ADV-0076,2,0.041,16.5,95.9,92.0,84.6,71.5,60.5,51.1,36.6
CUS-03146,ADV-0080,3,0.0394,17.3,96.1,92.3,85.2,72.5,61.8,52.6,38.1
CUS-03147,ADV-0073,1,0.0435,15.6,95.6,91.5,83.7,70.0,58.6,49.1,34.4
CUS-03147,ADV-0035,2,0.0403,16.8,96.0,92.1,84.8,72.0,61.0,51.8,37.3
CUS-03147,ADV-0191,3,0.0434,15.6,95.7,91.5,83.7,70.1,58.7,49.2,34.5
CUS-03148,ADV-0087,1,0.0553,12.2,94.5,89.2,79.7,63.4,50.5,40.3,25.5
CUS-03148,ADV-0223,2,0.0528,12.8,94.7,89.7,80.5,64.8,52.1,42.0,27.2
CUS-03148,ADV-0246,3,0.0531,12.7,94.7,89.7,80.4,64.6,51.9,41.8,27.0
CUS-03149,ADV-0205,1,0.0527,12.8,94.7,89.7,80.5,64.9,52.2,42.1,27.3
CUS-03149,ADV-0059,2,0.0538,12.5,94.6,89.5,80.2,64.3,51.5,41.3,26.6
CUS-03149,ADV-0194,3,0.0564,11.9,94.4,89.0,79.3,62.9,49.9,39.5,24.9
CUS-03150,ADV-0048,1,0.0209,32.9,97.9,95.9,91.9,84.5,77.6,71.4,60.3
CUS-03150,ADV-0056,2,0.0203,33.8,98.0,96.0,92.1,84.9,78.2,72.0,61.2
CUS-03150,ADV-0162,3,0.0205,33.5,98.0,95.9,92.1,84.7,78.0,71.8,60.9
CUS-03151,ADV-0009,1,0.0303,22.6,97.0,94.0,88.4,78.2,69.2,61.2,47.8
CUS-03151,ADV-0011,2,0.029,23.6,97.1,94.3,88.9,79.0,70.3,62.5,49.4
CUS-03151,ADV-0241,3,0.028,24.4,97.2,94.5,89.3,79.7,71.1,63.5,50.6
CUS-03152,ADV-0047,1,0.0257,26.6,97.4,94.9,90.1,81.2,73.2,65.9,53.5
CUS-03152,ADV-0240,2,0.0267,25.6,97.3,94.7,89.7,80.5,72.3,64.8,52.2
CUS-03152,ADV-0199,3,0.0268,25.5,97.3,94.7,89.7,80.4,72.2,64.7,52.1
CUS-03153,ADV-0069,1,0.0305,22.4,97.0,94.0,88.4,78.1,69.0,61.0,47.6
CUS-03153,ADV-0171,2,0.03,22.8,97.0,94.1,88.5,78.4,69.4,61.4,48.1
CUS-03153,ADV-0093,3,0.0305,22.4,96.9,94.0,88.3,78.1,69.0,60.9,47.5
CUS-03154,ADV-0087,1,0.028,24.4,97.2,94.5,89.3,79.7,71.1,63.5,50.6
CUS-03154,ADV-0223,2,0.0267,25.6,97.3,94.7,89.7,80.5,72.2,64.8,52.2
CUS-03154,ADV-0032,3,0.0272,25.2,97.3,94.6,89.6,80.2,71.9,64.4,51.6
CUS-03155,ADV-0111,1,0.0274,25.0,97.3,94.6,89.5,80.1,71.7,64.2,51.4
CUS-03155,ADV-0055,2,0.0289,23.6,97.1,94.3,88.9,79.1,70.3,62.5,49.5
CUS-03155,ADV-0240,3,0.0287,23.8,97.1,94.3,89.0,79.2,70.5,62.7,49.7
CUS-03156,ADV-0111,1,0.0194,35.4,98.1,96.2,92.5,85.5,79.1,73.1,62.5
CUS-03156,ADV-0244,2,0.0193,35.7,98.1,96.2,92.5,85.6,79.2,73.3,62.7
CUS-03156,ADV-0063,3,0.0205,33.5,98.0,95.9,92.0,84.7,78.0,71.8,60.8
CUS-03157,ADV-0140,1,0.0335,20.4,96.7,93.4,87.3,76.2,66.5,58.0,44.2
CUS-03157,ADV-0096,2,0.0337,20.2,96.6,93.4,87.2,76.0,66.3,57.8,43.9
CUS-03157,ADV-0063,3,0.0334,20.4,96.7,93.4,87.3,76.2,66.5,58.0,44.2
CUS-03158,ADV-0014,1,0.0243,28.2,97.6,95.2,90.6,82.2,74.5,67.5,55.5
CUS-03158,ADV-0017,2,0.0238,28.8,97.6,95.3,90.8,82.5,74.9,68.0,56.1
CUS-03158,ADV-0176,3,0.0236,29.1,97.6,95.3,90.9,82.6,75.1,68.3,56.4
CUS-03159,ADV-0096,1,0.0233,29.5,97.7,95.4,91.0,82.8,75.4,68.6,56.9
CUS-03159,ADV-0095,2,0.0226,30.3,97.7,95.5,91.2,83.3,76.0,69.3,57.7
CUS-03159,ADV-0183,3,0.0231,29.6,97.7,95.4,91.1,82.9,75.5,68.8,57.0
CUS-03160,ADV-0071,1,0.0259,26.4,97.4,94.9,90.0,81.1,73.0,65.7,53.3
CUS-03160,ADV-0170,2,0.0247,27.7,97.5,95.1,90.5,81.8,74.0,67.0,54.8
CUS-03160,ADV-0229,3,0.0246,27.9,97.5,95.1,90.5,82.0,74.2,67.2,55.1
CUS-03161,ADV-0072,1,0.0701,9.5,93.0,86.5,74.8,55.9,41.8,31.2,17.5
CUS-03161,ADV-0146,2,0.0705,9.5,92.9,86.4,74.6,55.7,41.6,31.0,17.3
CUS-03161,ADV-0123,3,0.0663,10.1,93.4,87.2,76.0,57.8,43.9,33.4,19.3
CUS-03162,ADV-0205,1,0.0321,21.3,96.8,93.7,87.8,77.1,67.6,59.4,45.7
CUS-03162,ADV-0223,2,0.0327,20.8,96.7,93.6,87.5,76.6,67.1,58.7,45.0
CUS-03162,ADV-0039,3,0.0335,20.3,96.7,93.4,87.3,76.1,66.4,58.0,44.1
CUS-03163,ADV-0100,1,0.0292,23.4,97.1,94.2,88.8,78.9,70.1,62.2,49.1
CUS-03163,ADV-0023,2,0.0297,23.0,97.0,94.1,88.6,78.6,69.6,61.7,48.5
CUS-03163,ADV-0025,3,0.0297,23.0,97.0,94.2,88.7,78.6,69.7,61.8,48.6
CUS-03164,ADV-0203,1,0.0192,35.7,98.1,96.2,92.5,85.6,79.2,73.3,62.8
CUS-03164,ADV-0162,2,0.0184,37.2,98.2,96.3,92.8,86.2,80.0,74.2,64.0
CUS-03164,ADV-0023,3,0.0191,35.9,98.1,96.2,92.6,85.7,79.3,73.4,62.9
CUS-03165,ADV-0062,1,0.055,12.3,94.5,89.3,79.8,63.6,50.7,40.5,25.7
CUS-03165,ADV-0123,2,0.0531,12.7,94.7,89.7,80.4,64.6,52.0,41.8,27.0
CUS-03165,ADV-0086,3,0.0552,12.2,94.5,89.3,79.7,63.5,50.6,40.3,25.6
CUS-03166,ADV-0096,1,0.0294,23.2,97.1,94.2,88.7,78.7,69.9,62.0,48.8
CUS-03166,ADV-0063,2,0.0292,23.4,97.1,94.2,88.8,78.9,70.1,62.2,49.1
CUS-03166,ADV-0161,3,0.0276,24.8,97.2,94.6,89.4,79.9,71.5,63.9,51.1
CUS-03167,ADV-0069,1,0.0317,21.5,96.8,93.8,87.9,77.3,68.0,59.7,46.2
CUS-03167,ADV-0150,2,0.0323,21.1,96.8,93.6,87.7,76.9,67.5,59.2,45.5
CUS-03167,ADV-0099,3,0.0303,22.5,97.0,94.0,88.4,78.2,69.1,61.1,47.8
CUS-03168,ADV-0069,1,0.0102,67.8,99.0,98.0,96.0,92.1,88.5,84.9,78.2
CUS-03168,ADV-0131,2,0.0101,68.2,99.0,98.0,96.0,92.2,88.5,85.0,78.4
CUS-03168,ADV-0172,3,0.0105,66.0,99.0,97.9,95.9,91.9,88.2,84.5,77.7
CUS-03169,ADV-0088,1,0.0382,17.8,96.2,92.5,85.6,73.2,62.7,53.6,39.3
CUS-03169,ADV-0053,2,0.0366,18.6,96.3,92.8,86.2,74.2,64.0,55.1,40.9
CUS-03169,ADV-0073,3,0.0378,18.0,96.2,92.6,85.7,73.5,63.0,54.0,39.7
CUS-03170,ADV-0069,1,0.0176,39.1,98.2,96.5,93.1,86.8,80.8,75.3,65.3
CUS-03170,ADV-0186,2,0.017,40.3,98.3,96.6,93.4,87.1,81.4,75.9,66.2
CUS-03170,ADV-0172,3,0.0181,38.0,98.2,96.4,93.0,86.4,80.3,74.7,64.6
CUS-03171,ADV-0019,1,0.0384,17.7,96.2,92.5,85.5,73.1,62.5,53.5,39.1
CUS-03171,ADV-0055,2,0.0374,18.2,96.3,92.7,85.9,73.7,63.3,54.4,40.1
CUS-03171,ADV-0225,3,0.0381,17.9,96.2,92.5,85.6,73.3,62.8,53.7,39.4
CUS-03172,ADV-0087,1,0.0479,14.1,95.2,90.6,82.2,67.5,55.5,45.6,30.8
CUS-03172,ADV-0072,2,0.0482,14.0,95.2,90.6,82.1,67.3,55.2,45.3,30.5
