customer_id,journey_id,polarity,feature,contribution
CUS-01556,JNY-01556,negative,Action plan completion,0.0
CUS-01557,JNY-01557,positive,SMS reply rate,0.55
CUS-01557,JNY-01557,positive,CV progress,0.499
CUS-01557,JNY-01557,positive,Vacancies engaged,0.48
CUS-01557,JNY-01557,negative,Open barriers,-1.2
CUS-01557,JNY-01557,negative,Sector demand,-0.05
CUS-01557,JNY-01557,negative,Region demand,-0.032
CUS-01558,JNY-01558,positive,SMS reply rate,0.768
CUS-01558,JNY-01558,positive,Vacancies engaged,0.48
CUS-01558,JNY-01558,positive,CV progress,0.423
CUS-01558,JNY-01558,negative,Open barriers,-0.8
CUS-01558,JNY-01558,negative,Region demand,-0.032
CUS-01558,JNY-01558,negative,Sector demand,-0.01
CUS-01559,JNY-01559,positive,SMS reply rate,1.304
CUS-01559,JNY-01559,positive,CV progress,0.826
CUS-01559,JNY-01559,positive,Adviser sessions attended,0.7
CUS-01559,JNY-01559,negative,Region demand,-0.02
CUS-01559,JNY-01559,negative,Open barriers,-0.0
CUS-01559,JNY-01559,negative,Sector demand,0.15
CUS-01560,JNY-01560,positive,CV progress,0.693
CUS-01560,JNY-01560,positive,Vacancies engaged,0.48
CUS-01560,JNY-01560,positive,Adviser sessions attended,0.35
CUS-01560,JNY-01560,negative,Open barriers,-1.2
CUS-01560,JNY-01560,negative,Action plan completion,0.0
CUS-01560,JNY-01560,negative,Sector demand,0.0
CUS-01561,JNY-01561,positive,SMS reply rate,0.476
CUS-01561,JNY-01561,positive,CV progress,0.344
CUS-01561,JNY-01561,positive,Vacancies engaged,0.32
CUS-01561,JNY-01561,negative,Open barriers,-1.6
CUS-01561,JNY-01561,negative,Action plan completion,0.0
CUS-01561,JNY-01561,negative,Adviser sessions attended,0.0
CUS-01562,JNY-01562,positive,SMS reply rate,1.926
CUS-01562,JNY-01562,positive,CV progress,1.78
CUS-01562,JNY-01562,positive,Vacancies engaged,1.44
CUS-01562,JNY-01562,negative,Sector demand,-0.075
CUS-01562,JNY-01562,negative,Region demand,-0.02
CUS-01562,JNY-01562,negative,Open barriers,-0.0
CUS-01563,JNY-01563,positive,SMS reply rate,0.79
CUS-01563,JNY-01563,positive,Adviser sessions attended,0.35
CUS-01563,JNY-01563,positive,CV progress,0.308
CUS-01563,JNY-01563,negative,Open barriers,-1.2
CUS-01563,JNY-01563,negative,Region demand,-0.02
CUS-01563,JNY-01563,negative,Sector demand,-0.01
CUS-01564,JNY-01564,positive,CV progress,1.226
CUS-01564,JNY-01564,positive,SMS reply rate,1.138
CUS-01564,JNY-01564,positive,Push open rate,0.74
CUS-01564,JNY-01564,negative,Open barriers,-0.4
CUS-01564,JNY-01564,negative,Sector demand,-0.075
CUS-01564,JNY-01564,negative,Region demand,0.072
CUS-01565,JNY-01565,positive,CV progress,0.616
CUS-01565,JNY-01565,positive,SMS reply rate,0.526
CUS-01565,JNY-01565,positive,Adviser sessions attended,0.35
CUS-01565,JNY-01565,negative,Open barriers,-1.6
CUS-01565,JNY-01565,negative,Region demand,-0.02
CUS-01565,JNY-01565,negative,Sector demand,0.05
CUS-01566,JNY-01566,positive,CV progress,0.661
CUS-01566,JNY-01566,positive,SMS reply rate,0.46
CUS-01566,JNY-01566,positive,Adviser sessions attended,0.35
CUS-01566,JNY-01566,negative,Open barriers,-1.2
CUS-01566,JNY-01566,negative,Region demand,-0.032
CUS-01566,JNY-01566,negative,Sector demand,0.125
CUS-01567,JNY-01567,positive,SMS reply rate,0.728
CUS-01567,JNY-01567,positive,CV progress,0.596
CUS-01567,JNY-01567,positive,Adviser sessions attended,0.35
CUS-01567,JNY-01567,negative,Open barriers,-1.2
CUS-01567,JNY-01567,negative,Sector demand,-0.05
CUS-01567,JNY-01567,negative,Region demand,-0.032
CUS-01568,JNY-01568,positive,Vacancies engaged,1.92
CUS-01568,JNY-01568,positive,SMS reply rate,1.73
CUS-01568,JNY-01568,positive,CV progress,1.49
CUS-01568,JNY-01568,negative,Sector demand,-0.075
CUS-01568,JNY-01568,negative,Region demand,-0.032
CUS-01568,JNY-01568,negative,Open barriers,-0.0
CUS-01569,JNY-01569,positive,SMS reply rate,0.61
CUS-01569,JNY-01569,positive,CV progress,0.549
CUS-01569,JNY-01569,positive,Action plan completion,0.3
CUS-01569,JNY-01569,negative,Open barriers,-1.6
CUS-01569,JNY-01569,negative,Region demand,-0.02
CUS-01569,JNY-01569,negative,Vacancies engaged,0.0
CUS-01570,JNY-01570,positive,SMS reply rate,0.712
CUS-01570,JNY-01570,positive,CV progress,0.675
CUS-01570,JNY-01570,positive,Adviser sessions attended,0.35
CUS-01570,JNY-01570,negative,Open barriers,-1.2
CUS-01570,JNY-01570,negative,Region demand,-0.048
CUS-01570,JNY-01570,negative,Action plan completion,0.0
CUS-01571,JNY-01571,positive,CV progress,0.743
CUS-01571,JNY-01571,positive,Push open rate,0.362
CUS-01571,JNY-01571,positive,Adviser sessions attended,0.35
CUS-01571,JNY-01571,negative,Open barriers,-1.2
CUS-01571,JNY-01571,negative,Sector demand,-0.05
CUS-01571,JNY-01571,negative,Region demand,-0.032
CUS-01572,JNY-01572,positive,SMS reply rate,0.644
CUS-01572,JNY-01572,positive,CV progress,0.428
CUS-01572,JNY-01572,positive,Adviser sessions attended,0.35
CUS-01572,JNY-01572,negative,Open barriers,-0.8
CUS-01572,JNY-01572,negative,Sector demand,-0.01
CUS-01572,JNY-01572,negative,Action plan completion,0.0
CUS-01573,JNY-01573,positive,SMS reply rate,1.378
CUS-01573,JNY-01573,positive,CV progress,0.785
CUS-01573,JNY-01573,positive,Push open rate,0.757
CUS-01573,JNY-01573,negative,Region demand,-0.032
CUS-01573,JNY-01573,negative,Open barriers,-0.0
CUS-01573,JNY-01573,negative,Sector demand,0.15
CUS-01574,JNY-01574,positive,CV progress,1.026
CUS-01574,JNY-01574,positive,SMS reply rate,1.026
CUS-01574,JNY-01574,positive,Vacancies engaged,0.8
CUS-01574,JNY-01574,negative,Open barriers,-0.0
CUS-01574,JNY-01574,negative,Sector demand,0.0
CUS-01574,JNY-01574,negative,Region demand,0.072
CUS-01575,JNY-01575,positive,CV progress,0.801
CUS-01575,JNY-01575,positive,Vacancies engaged,0.48
CUS-01575,JNY-01575,positive,SMS reply rate,0.478
CUS-01575,JNY-01575,negative,Open barriers,-1.6
CUS-01575,JNY-01575,negative,Sector demand,-0.05
CUS-01575,JNY-01575,negative,Region demand,-0.048
CUS-01576,JNY-01576,positive,SMS reply rate,1.762
CUS-01576,JNY-01576,positive,CV progress,1.586
CUS-01576,JNY-01576,positive,Push open rate,1.117
CUS-01576,JNY-01576,negative,Region demand,-0.02
CUS-01576,JNY-01576,negative,Open barriers,-0.0
CUS-01576,JNY-01576,negative,Sector demand,0.125
CUS-01577,JNY-01577,positive,SMS reply rate,0.744
CUS-01577,JNY-01577,positive,CV progress,0.725
CUS-01577,JNY-01577,positive,Action plan completion,0.3
CUS-01577,JNY-01577,negative,Open barriers,-1.6
CUS-01577,JNY-01577,negative,Region demand,-0.048
CUS-01577,JNY-01577,negative,Vacancies engaged,0.0
CUS-01578,JNY-01578,positive,CV progress,0.529
CUS-01578,JNY-01578,positive,SMS reply rate,0.432
CUS-01578,JNY-01578,positive,Adviser sessions attended,0.35
CUS-01578,JNY-01578,negative,Open barriers,-1.6
CUS-01578,JNY-01578,negative,Action plan completion,0.0
CUS-01578,JNY-01578,negative,Vacancies engaged,0.0
CUS-01579,JNY-01579,positive,CV progress,0.729
CUS-01579,JNY-01579,positive,SMS reply rate,0.61
CUS-01579,JNY-01579,positive,Push open rate,0.214
CUS-01579,JNY-01579,negative,Open barriers,-1.6
CUS-01579,JNY-01579,negative,Action plan completion,0.0
CUS-01579,JNY-01579,negative,Vacancies engaged,0.0
CUS-01580,JNY-01580,positive,SMS reply rate,1.056
CUS-01580,JNY-01580,positive,CV progress,0.751
CUS-01580,JNY-01580,positive,Push open rate,0.716
CUS-01580,JNY-01580,negative,Open barriers,-0.0
CUS-01580,JNY-01580,negative,Region demand,0.072
CUS-01580,JNY-01580,negative,Sector demand,0.075
CUS-01581,JNY-01581,positive,CV progress,0.603
CUS-01581,JNY-01581,positive,Vacancies engaged,0.48
CUS-01581,JNY-01581,positive,SMS reply rate,0.422
CUS-01581,JNY-01581,negative,Open barriers,-0.8
CUS-01581,JNY-01581,negative,Region demand,-0.048
CUS-01581,JNY-01581,negative,Action plan completion,0.0
CUS-01582,JNY-01582,positive,Vacancies engaged,0.48
CUS-01582,JNY-01582,positive,SMS reply rate,0.382
CUS-01582,JNY-01582,positive,Adviser sessions attended,0.35
CUS-01582,JNY-01582,negative,Open barriers,-0.8
CUS-01582,JNY-01582,negative,Region demand,-0.048
CUS-01582,JNY-01582,negative,Action plan completion,0.0
CUS-01583,JNY-01583,positive,CV progress,0.648
CUS-01583,JNY-01583,positive,Vacancies engaged,0.48
CUS-01583,JNY-01583,positive,Push open rate,0.332
CUS-01583,JNY-01583,negative,Open barriers,-0.8
CUS-01583,JNY-01583,negative,Sector demand,-0.04
CUS-01583,JNY-01583,negative,Region demand,-0.02
CUS-01584,JNY-01584,positive,CV progress,0.65
CUS-01584,JNY-01584,positive,SMS reply rate,0.478
CUS-01584,JNY-01584,positive,Push open rate,0.272
CUS-01584,JNY-01584,negative,Open barriers,-0.8
CUS-01584,JNY-01584,negative,Sector demand,-0.075
CUS-01584,JNY-01584,negative,Action plan completion,0.0
CUS-01585,JNY-01585,positive,SMS reply rate,1.704
CUS-01585,JNY-01585,positive,CV progress,1.521
CUS-01585,JNY-01585,positive,Push open rate,1.087
CUS-01585,JNY-01585,negative,Region demand,-0.032
CUS-01585,JNY-01585,negative,Open barriers,-0.0
CUS-01585,JNY-01585,negative,Sector demand,0.0
CUS-01586,JNY-01586,positive,SMS reply rate,0.356
CUS-01586,JNY-01586,positive,CV progress,0.326
CUS-01586,JNY-01586,positive,Vacancies engaged,0.32
CUS-01586,JNY-01586,negative,Open barriers,-1.6
CUS-01586,JNY-01586,negative,Action plan completion,0.0
CUS-01586,JNY-01586,negative,Adviser sessions attended,0.0
CUS-01587,JNY-01587,positive,SMS reply rate,0.698
CUS-01587,JNY-01587,positive,CV progress,0.565
CUS-01587,JNY-01587,positive,Adviser sessions attended,0.35
CUS-01587,JNY-01587,negative,Open barriers,-1.2
CUS-01587,JNY-01587,negative,Region demand,-0.02
CUS-01587,JNY-01587,negative,Action plan completion,0.0
CUS-01588,JNY-01588,positive,SMS reply rate,0.638
CUS-01588,JNY-01588,positive,CV progress,0.598
CUS-01588,JNY-01588,positive,Vacancies engaged,0.48
CUS-01588,JNY-01588,negative,Open barriers,-1.2
CUS-01588,JNY-01588,negative,Region demand,-0.048
CUS-01588,JNY-01588,negative,Sector demand,0.0
CUS-01589,JNY-01589,positive,CV progress,0.477
CUS-01589,JNY-01589,positive,Push open rate,0.325
CUS-01589,JNY-01589,positive,SMS reply rate,0.312
CUS-01589,JNY-01589,negative,Open barriers,-1.6
CUS-01589,JNY-01589,negative,Region demand,-0.048
CUS-01589,JNY-01589,negative,Action plan completion,0.0
CUS-01590,JNY-01590,positive,SMS reply rate,0.732
CUS-01590,JNY-01590,positive,Push open rate,0.371
CUS-01590,JNY-01590,positive,Adviser sessions attended,0.35
CUS-01590,JNY-01590,negative,Open barriers,-1.2
CUS-01590,JNY-01590,negative,Action plan completion,0.0
CUS-01590,JNY-01590,negative,Vacancies engaged,0.0
CUS-01591,JNY-01591,positive,SMS reply rate,0.712
CUS-01591,JNY-01591,positive,CV progress,0.675
CUS-01591,JNY-01591,positive,Adviser sessions attended,0.35
CUS-01591,JNY-01591,negative,Open barriers,-1.2
CUS-01591,JNY-01591,negative,Region demand,-0.02
CUS-01591,JNY-01591,negative,Action plan completion,0.0
CUS-01592,JNY-01592,positive,CV progress,0.589
CUS-01592,JNY-01592,positive,Adviser sessions attended,0.35
CUS-01592,JNY-01592,positive,SMS reply rate,0.308
CUS-01592,JNY-01592,negative,Open barriers,-0.8
CUS-01592,JNY-01592,negative,Sector demand,-0.075
CUS-01592,JNY-01592,negative,Action plan completion,0.0
CUS-01593,JNY-01593,positive,CV progress,0.419
CUS-01593,JNY-01593,positive,SMS reply rate,0.356
CUS-01593,JNY-01593,positive,Adviser sessions attended,0.35
CUS-01593,JNY-01593,negative,Open barriers,-1.6
CUS-01593,JNY-01593,negative,Region demand,0.072
CUS-01593,JNY-01593,negative,Push open rate,0.14
CUS-01594,JNY-01594,positive,CV progress,0.769
CUS-01594,JNY-01594,positive,SMS reply rate,0.322
CUS-01594,JNY-01594,positive,Push open rate,0.224
CUS-01594,JNY-01594,negative,Open barriers,-1.2
CUS-01594,JNY-01594,negative,Region demand,-0.032
CUS-01594,JNY-01594,negative,Action plan completion,0.0
CUS-01595,JNY-01595,positive,SMS reply rate,0.552
CUS-01595,JNY-01595,positive,Adviser sessions attended,0.35
CUS-01595,JNY-01595,positive,CV progress,0.193
CUS-01595,JNY-01595,negative,Open barriers,-0.8
CUS-01595,JNY-01595,negative,Action plan completion,0.0
CUS-01595,JNY-01595,negative,Sector demand,0.0
CUS-01596,JNY-01596,positive,SMS reply rate,1.32
CUS-01596,JNY-01596,positive,CV progress,1.04
CUS-01596,JNY-01596,positive,Adviser sessions attended,0.7
CUS-01596,JNY-01596,negative,Open barriers,-0.0
CUS-01596,JNY-01596,negative,Region demand,0.072
CUS-01596,JNY-01596,negative,Sector demand,0.15
CUS-01597,JNY-01597,positive,SMS reply rate,0.73
CUS-01597,JNY-01597,positive,CV progress,0.664
CUS-01597,JNY-01597,positive,Vacancies engaged,0.48
CUS-01597,JNY-01597,negative,Open barriers,-1.6
CUS-01597,JNY-01597,negative,Sector demand,-0.04
CUS-01597,JNY-01597,negative,Action plan completion,0.0
CUS-01598,JNY-01598,positive,SMS reply rate,0.67
CUS-01598,JNY-01598,positive,CV progress,0.398
CUS-01598,JNY-01598,positive,Push open rate,0.39
CUS-01598,JNY-01598,negative,Open barriers,-1.6
CUS-01598,JNY-01598,negative,Region demand,-0.02
CUS-01598,JNY-01598,negative,Sector demand,0.05
CUS-01599,JNY-01599,positive,CV progress,0.589
CUS-01599,JNY-01599,positive,SMS reply rate,0.534
CUS-01599,JNY-01599,positive,Adviser sessions attended,0.35
CUS-01599,JNY-01599,negative,Open barriers,-1.2
CUS-01599,JNY-01599,negative,Sector demand,-0.05
CUS-01599,JNY-01599,negative,Region demand,-0.048
CUS-01600,JNY-01600,positive,CV progress,0.517
CUS-01600,JNY-01600,positive,Vacancies engaged,0.48
CUS-01600,JNY-01600,positive,SMS reply rate,0.408
CUS-01600,JNY-01600,negative,Open barriers,-1.6
CUS-01600,JNY-01600,negative,Region demand,-0.048
CUS-01600,JNY-01600,negative,Sector demand,-0.04
CUS-01601,JNY-01601,positive,SMS reply rate,1.21
CUS-01601,JNY-01601,positive,CV progress,0.754
CUS-01601,JNY-01601,positive,Adviser sessions attended,0.7
CUS-01601,JNY-01601,negative,Region demand,-0.032
CUS-01601,JNY-01601,negative,Open barriers,-0.0
CUS-01601,JNY-01601,negative,Sector demand,0.05
CUS-01602,JNY-01602,positive,SMS reply rate,0.772
CUS-01602,JNY-01602,positive,CV progress,0.407
CUS-01602,JNY-01602,positive,Vacancies engaged,0.32
CUS-01602,JNY-01602,negative,Open barriers,-1.6
CUS-01602,JNY-01602,negative,Region demand,-0.02
CUS-01602,JNY-01602,negative,Action plan completion,0.0
CUS-01603,JNY-01603,positive,Action plan completion,0.3
CUS-01603,JNY-01603,positive,SMS reply rate,0.28
CUS-01603,JNY-01603,positive,CV progress,0.234
CUS-01603,JNY-01603,negative,Open barriers,-0.8
CUS-01603,JNY-01603,negative,Sector demand,-0.075
CUS-01603,JNY-01603,negative,Region demand,-0.02
CUS-01604,JNY-01604,positive,CV progress,1.321
CUS-01604,JNY-01604,positive,SMS reply rate,1.232
CUS-01604,JNY-01604,positive,Adviser sessions attended,0.7
CUS-01604,JNY-01604,negative,Open barriers,-0.8
CUS-01604,JNY-01604,negative,Sector demand,-0.05
CUS-01604,JNY-01604,negative,Region demand,0.04
CUS-01605,JNY-01605,positive,SMS reply rate,1.08
CUS-01605,JNY-01605,positive,CV progress,0.92
CUS-01605,JNY-01605,positive,Vacancies engaged,0.64
CUS-01605,JNY-01605,negative,Region demand,-0.02
CUS-01605,JNY-01605,negative,Open barriers,-0.0
CUS-01605,JNY-01605,negative,Sector demand,0.0
CUS-01606,JNY-01606,positive,SMS reply rate,1.816
CUS-01606,JNY-01606,positive,CV progress,1.766
CUS-01606,JNY-01606,positive,Push open rate,1.097
CUS-01606,JNY-01606,negative,Sector demand,-0.04
CUS-01606,JNY-01606,negative,Open barriers,-0.0
CUS-01606,JNY-01606,negative,Region demand,0.072
CUS-01607,JNY-01607,positive,CV progress,0.508
CUS-01607,JNY-01607,positive,Vacancies engaged,0.48
CUS-01607,JNY-01607,positive,SMS reply rate,0.404
CUS-01607,JNY-01607,negative,Open barriers,-1.6
CUS-01607,JNY-01607,negative,Sector demand,-0.075
CUS-01607,JNY-01607,negative,Action plan completion,0.0
CUS-01608,JNY-01608,positive,SMS reply rate,0.492
CUS-01608,JNY-01608,positive,CV progress,0.198
CUS-01608,JNY-01608,positive,Vacancies engaged,0.16
CUS-01608,JNY-01608,negative,Open barriers,-1.6
CUS-01608,JNY-01608,negative,Region demand,-0.02
CUS-01608,JNY-01608,negative,Action plan completion,0.0
CUS-01609,JNY-01609,positive,Vacancies engaged,0.32
CUS-01609,JNY-01609,positive,CV progress,0.311
CUS-01609,JNY-01609,positive,Push open rate,0.306
CUS-01609,JNY-01609,negative,Open barriers,-0.8
CUS-01609,JNY-01609,negative,Action plan completion,0.0
CUS-01609,JNY-01609,negative,Adviser sessions attended,0.0
CUS-01610,JNY-01610,positive,CV progress,0.716
CUS-01610,JNY-01610,positive,Vacancies engaged,0.48
CUS-01610,JNY-01610,positive,SMS reply rate,0.41
CUS-01610,JNY-01610,negative,Open barriers,-1.2
CUS-01610,JNY-01610,negative,Region demand,-0.02
CUS-01610,JNY-01610,negative,Adviser sessions attended,0.0
CUS-01611,JNY-01611,positive,SMS reply rate,0.79
CUS-01611,JNY-01611,positive,CV progress,0.436
CUS-01611,JNY-01611,positive,Push open rate,0.374
CUS-01611,JNY-01611,negative,Open barriers,-1.6
CUS-01611,JNY-01611,negative,Region demand,-0.02
CUS-01611,JNY-01611,negative,Action plan completion,0.0
CUS-01612,JNY-01612,positive,CV progress,0.497
CUS-01612,JNY-01612,positive,Push open rate,0.419
CUS-01612,JNY-01612,positive,Adviser sessions attended,0.35
CUS-01612,JNY-01612,negative,Open barriers,-1.6
CUS-01612,JNY-01612,negative,Sector demand,-0.01
CUS-01612,JNY-01612,negative,Vacancies engaged,0.0
CUS-01613,JNY-01613,positive,SMS reply rate,1.088
CUS-01613,JNY-01613,positive,CV progress,1.006
CUS-01613,JNY-01613,positive,Adviser sessions attended,0.7
CUS-01613,JNY-01613,negative,Sector demand,-0.04
CUS-01613,JNY-01613,negative,Region demand,-0.02
CUS-01613,JNY-01613,negative,Open barriers,-0.0
CUS-01614,JNY-01614,positive,SMS reply rate,0.776
CUS-01614,JNY-01614,positive,CV progress,0.49
CUS-01614,JNY-01614,positive,Adviser sessions attended,0.35
CUS-01614,JNY-01614,negative,Open barriers,-0.8
CUS-01614,JNY-01614,negative,Region demand,-0.048
CUS-01614,JNY-01614,negative,Vacancies engaged,0.0
CUS-01615,JNY-01615,positive,SMS reply rate,0.754
CUS-01615,JNY-01615,positive,CV progress,0.396
CUS-01615,JNY-01615,positive,Adviser sessions attended,0.35
CUS-01615,JNY-01615,negative,Open barriers,-1.6
CUS-01615,JNY-01615,negative,Region demand,-0.048
CUS-01615,JNY-01615,negative,Sector demand,-0.04
CUS-01616,JNY-01616,positive,Vacancies engaged,1.76
CUS-01616,JNY-01616,positive,SMS reply rate,1.64
CUS-01616,JNY-01616,positive,CV progress,1.607
CUS-01616,JNY-01616,negative,Region demand,-0.032
CUS-01616,JNY-01616,negative,Open barriers,-0.0
CUS-01616,JNY-01616,negative,Sector demand,0.15
CUS-01617,JNY-01617,positive,CV progress,0.504
CUS-01617,JNY-01617,positive,Adviser sessions attended,0.35
CUS-01617,JNY-01617,positive,SMS reply rate,0.296
CUS-01617,JNY-01617,negative,Open barriers,-1.6
CUS-01617,JNY-01617,negative,Sector demand,-0.04
CUS-01617,JNY-01617,negative,Action plan completion,0.0
CUS-01618,JNY-01618,positive,CV progress,1.751
CUS-01618,JNY-01618,positive,SMS reply rate,1.692
CUS-01618,JNY-01618,positive,Push open rate,1.093
CUS-01618,JNY-01618,negative,Open barriers,-0.0
CUS-01618,JNY-01618,negative,Sector demand,0.0
CUS-01618,JNY-01618,negative,Region demand,0.072
CUS-01619,JNY-01619,positive,CV progress,0.668
CUS-01619,JNY-01619,positive,Push open rate,0.358
CUS-01619,JNY-01619,positive,SMS reply rate,0.29
CUS-01619,JNY-01619,negative,Open barriers,-1.2
CUS-01619,JNY-01619,negative,Action plan completion,0.0
