journey_id,customer_id,adviser_id,region_key,started_date,current_stage,journey_state,success_probability,scenario_band,outcome,days_to_placement,placed_date,sustainability_pct,sms_reply_pct,push_open_pct,plan_completion_3,cv_progress_pct,vacancies_saved,sessions_attended_3,open_barriers
JNY-01476,CUS-01476,ADV-0006,south-east-london,2025-10-03,actionplan,Failure,5.2,atrisk,Sanctioned referral,132,2026-02-12,52,19.7,7.9,1,33.5,0,1,3
JNY-01477,CUS-01477,ADV-0159,south-yorkshire,2025-09-19,interview,Progressing,73.0,atrisk,Placed - in progress,190,2026-03-28,55,33.1,10.7,0,12.0,0,1,3
JNY-01478,CUS-01478,ADV-0115,south-east-london,2026-04-24,offer,Progressing,83.7,drifting,Placed - in progress,76,2026-07-09,71,46.5,64.8,2,71.5,4,2,1
JNY-01479,CUS-01479,ADV-0192,south-east-london,2026-04-09,actionplan,Paused,14.3,atrisk,Ongoing,0,1970-01-01,34,32.3,11.5,0,19.3,2,1,3
JNY-01480,CUS-01480,ADV-0074,south-yorkshire,2025-11-13,actionplan,Failure,17.5,atrisk,Placed - dropped,202,2026-06-03,48,18.6,11.5,1,10.6,0,1,4
JNY-01481,CUS-01481,ADV-0209,wales,2025-12-29,referral,Failure,10.3,atrisk,Sanctioned referral,121,2026-04-29,33,22.9,33.5,1,16.9,2,0,2
JNY-01482,CUS-01482,ADV-0073,north-london,2025-12-03,jobmatch,Failure,17.0,atrisk,Placed - dropped,141,2026-04-23,35,28.7,30.4,1,32.3,2,1,4
JNY-01483,CUS-01483,ADV-0019,wales,2026-02-14,actionplan,Failure,14.3,atrisk,Withdrawn,154,2026-07-18,53,11.5,32.1,0,23.1,1,0,2
JNY-01484,CUS-01484,ADV-0052,wales,2025-09-05,jobmatch,Progressing,74.0,drifting,Placed - in progress,106,2025-12-20,62,69.3,58.1,1,61.4,1,2,0
JNY-01485,CUS-01485,ADV-0090,south-east-london,2026-01-23,skills,Paused,20.2,atrisk,Ongoing,0,1970-01-01,22,20.3,6.6,0,35.9,0,1,2
JNY-01486,CUS-01486,ADV-0140,wales,2026-05-04,skills,Regressing,12.7,atrisk,Ongoing,0,1970-01-01,56,19.0,14.5,0,18.9,0,0,2
JNY-01487,CUS-01487,ADV-0100,derbyshire-notts,2025-11-30,insupport,Success,95.2,ontrack,Sustained 6mo+,45,2026-01-14,84,96.4,93.2,2,95.5,9,3,0
JNY-01488,CUS-01488,ADV-0210,south-east-london,2026-02-17,diagnostic,Stalled,35.9,atrisk,Ongoing,0,1970-01-01,32,36.6,6.4,0,33.0,0,1,4
JNY-01489,CUS-01489,ADV-0168,north-london,2025-11-20,nudgeFirstDay,Progressing,78.5,atrisk,Placed - in progress,197,2026-06-05,40,31.6,22.3,0,36.8,1,0,3
JNY-01490,CUS-01490,ADV-0089,south-east-london,2025-12-06,offer,Progressing,91.9,ontrack,Placed - in progress,37,2026-01-12,84,88.4,80.3,3,88.9,9,3,0
JNY-01491,CUS-01491,ADV-0202,south-east-london,2025-09-13,nudgeFirstDay,Progressing,85.0,atrisk,Placed - in progress,176,2026-03-08,52,16.2,30.5,0,21.3,2,1,3
JNY-01492,CUS-01492,ADV-0139,north-london,2026-05-12,skills,Regressing,30.3,atrisk,Ongoing,0,1970-01-01,34,37.3,33.0,0,19.5,2,1,3
JNY-01493,CUS-01493,ADV-0025,derbyshire-notts,2026-02-02,referral,Failure,23.5,atrisk,Placed - dropped,127,2026-06-09,41,25.4,9.7,0,15.0,2,1,3
JNY-01494,CUS-01494,ADV-0030,south-east-london,2025-12-26,insupport,Success,97.8,drifting,Sustained 6mo+,107,2026-04-12,70,46.2,45.5,1,60.1,5,2,0
JNY-01495,CUS-01495,ADV-0109,wales,2025-10-30,jobmatch,Failure,20.9,atrisk,Placed - dropped,89,2026-01-27,54,14.8,6.7,1,22.1,0,0,2
JNY-01496,CUS-01496,ADV-0070,south-east-london,2026-03-01,referral,Failure,27.4,atrisk,Placed - dropped,186,2026-09-03,42,17.4,6.9,1,39.2,0,0,3
JNY-01497,CUS-01497,ADV-0091,derbyshire-notts,2025-09-06,interview,Progressing,83.3,drifting,Placed - in progress,58,2025-11-03,62,55.6,43.3,1,45.1,1,2,0
JNY-01498,CUS-01498,ADV-0183,wales,2026-04-02,insupport,Success,98.2,drifting,Sustained 6mo+,68,2026-06-09,66,51.6,59.8,1,58.5,4,1,0
JNY-01499,CUS-01499,ADV-0006,south-east-london,2026-01-15,actionplan,Failure,22.8,atrisk,Placed - dropped,168,2026-07-02,44,20.6,24.4,0,23.9,0,1,4
JNY-01500,CUS-01500,ADV-0118,south-yorkshire,2025-09-03,jobmatch,Failure,31.8,atrisk,Placed - dropped,162,2026-02-12,36,22.1,24.1,0,33.4,1,1,4
JNY-01501,CUS-01501,ADV-0224,south-east-london,2025-12-24,interview,Progressing,79.2,atrisk,Placed - in progress,166,2026-06-08,26,37.4,6.7,0,33.6,2,0,4
JNY-01502,CUS-01502,ADV-0002,derbyshire-notts,2025-12-31,actionplan,Failure,9.5,atrisk,Withdrawn,138,2026-05-18,28,39.1,34.8,0,43.9,2,1,3
JNY-01503,CUS-01503,ADV-0133,south-yorkshire,2026-05-07,jobmatch,Failure,29.0,atrisk,Placed - dropped,121,2026-09-05,25,38.6,16.4,0,29.1,3,1,3
JNY-01504,CUS-01504,ADV-0105,wales,2026-05-01,actionplan,Stalled,21.9,atrisk,Ongoing,0,1970-01-01,37,39.5,20.6,1,31.8,0,0,3
JNY-01505,CUS-01505,ADV-0038,wales,2025-10-05,routerCheck,Regressing,38.8,drifting,Ongoing,0,1970-01-01,68,52.2,58.1,2,62.6,2,1,0
JNY-01506,CUS-01506,ADV-0204,north-london,2026-02-17,diagnostic,Stalled,14.9,atrisk,Ongoing,0,1970-01-01,37,15.7,20.3,0,40.6,3,0,3
JNY-01507,CUS-01507,ADV-0229,derbyshire-notts,2025-09-27,skills,Stalled,28.2,atrisk,Ongoing,0,1970-01-01,30,24.0,19.3,1,22.8,3,1,2
JNY-01508,CUS-01508,ADV-0201,derbyshire-notts,2026-03-21,insupport,Success,97.6,drifting,Sustained 6mo+,86,2026-06-15,65,48.5,51.8,1,55.7,1,2,1
JNY-01509,CUS-01509,ADV-0135,south-east-london,2025-12-27,interview,Progressing,80.8,drifting,Placed - in progress,103,2026-04-09,65,61.6,56.6,1,68.6,1,2,1
JNY-01510,CUS-01510,ADV-0057,south-east-london,2025-10-02,diagnostic,Failure,26.3,drifting,Placed - dropped,101,2026-01-11,68,46.6,45.3,2,41.0,4,2,1
JNY-01511,CUS-01511,ADV-0010,south-east-london,2026-05-03,skills,Failure,25.2,atrisk,Placed - dropped,141,2026-09-21,24,24.3,7.3,1,10.7,2,1,4
JNY-01512,CUS-01512,ADV-0155,wales,2026-05-09,diagnostic,Failure,25.9,atrisk,Placed - dropped,108,2026-08-25,42,35.6,8.6,0,38.7,1,1,3
JNY-01513,CUS-01513,ADV-0059,south-east-london,2026-03-31,jobmatch,Failure,12.1,atrisk,Withdrawn,137,2026-08-15,38,27.3,8.5,0,27.0,0,0,4
JNY-01514,CUS-01514,ADV-0190,wales,2025-11-05,diagnostic,Failure,30.0,drifting,Placed - dropped,88,2026-02-01,66,45.9,49.2,1,74.0,3,2,0
JNY-01515,CUS-01515,ADV-0241,south-yorkshire,2026-02-22,insupport,Success,96.4,drifting,Sustained 6mo+,70,2026-05-03,57,68.7,58.3,1,69.5,4,1,1
JNY-01516,CUS-01516,ADV-0102,derbyshire-notts,2026-05-15,insupport,Success,97.8,drifting,Sustained 6mo+,83,2026-08-06,73,63.9,53.4,1,60.0,4,2,0
JNY-01517,CUS-01517,ADV-0045,wales,2026-01-30,offer,Progressing,75.4,atrisk,Placed - in progress,161,2026-07-10,26,12.0,6.7,1,15.8,3,1,2
JNY-01518,CUS-01518,ADV-0071,derbyshire-notts,2025-09-22,skills,Paused,13.0,atrisk,Ongoing,0,1970-01-01,42,12.6,14.0,0,39.0,0,0,3
JNY-01519,CUS-01519,ADV-0190,wales,2026-03-21,nudgeFirstDay,Progressing,89.9,atrisk,Placed - in progress,221,2026-10-28,31,26.7,22.7,1,44.7,3,1,3
JNY-01520,CUS-01520,ADV-0158,derbyshire-notts,2025-11-15,skills,Regressing,12.1,atrisk,Ongoing,0,1970-01-01,42,19.5,33.8,0,38.1,1,1,3
JNY-01521,CUS-01521,ADV-0075,derbyshire-notts,2025-10-18,interview,Progressing,83.5,ontrack,Placed - in progress,38,2025-11-25,76,80.7,86.1,2,95.5,7,3,0
JNY-01522,CUS-01522,ADV-0148,south-yorkshire,2026-02-21,skills,Regressing,38.0,atrisk,Ongoing,0,1970-01-01,26,37.9,25.7,1,12.5,1,1,2
JNY-01523,CUS-01523,ADV-0172,south-yorkshire,2025-10-07,insupport,Success,98.4,ontrack,Sustained 6mo+,65,2025-12-11,79,87.9,78.1,3,97.8,6,2,0
JNY-01524,CUS-01524,ADV-0232,south-east-london,2025-09-08,skills,Regressing,30.2,atrisk,Ongoing,0,1970-01-01,42,30.3,7.3,1,35.0,2,0,4
JNY-01525,CUS-01525,ADV-0008,south-yorkshire,2026-02-17,interview,Progressing,81.0,drifting,Placed - in progress,102,2026-05-30,71,62.4,41.3,1,56.6,3,2,0
JNY-01526,CUS-01526,ADV-0134,derbyshire-notts,2025-09-28,insupport,Success,95.9,ontrack,Sustained 6mo+,46,2025-11-13,85,97.6,79.9,2,88.3,6,3,0
JNY-01527,CUS-01527,ADV-0157,wales,2026-04-27,jobmatch,Progressing,72.9,atrisk,Placed - in progress,89,2026-07-25,38,35.4,30.7,0,40.0,1,1,2
JNY-01528,CUS-01528,ADV-0112,derbyshire-notts,2025-10-16,referral,Failure,18.9,atrisk,Placed - dropped,129,2026-02-22,37,12.4,10.1,0,34.9,1,1,4
JNY-01529,CUS-01529,ADV-0095,wales,2026-03-13,jobmatch,Regressing,34.7,atrisk,Ongoing,0,1970-01-01,43,11.5,21.1,0,14.9,3,1,4
JNY-01530,CUS-01530,ADV-0194,south-east-london,2025-09-19,offer,Progressing,70.6,atrisk,Placed - in progress,211,2026-04-18,44,20.3,23.4,1,15.7,1,1,4
JNY-01531,CUS-01531,ADV-0121,derbyshire-notts,2026-01-09,referral,Failure,15.9,drifting,Placed - dropped,95,2026-04-14,72,66.2,49.8,2,73.0,2,2,0
JNY-01532,CUS-01532,ADV-0124,north-london,2025-10-17,referral,Failure,20.4,atrisk,Placed - dropped,74,2025-12-30,52,39.8,23.7,1,40.9,0,1,3
JNY-01533,CUS-01533,ADV-0218,south-yorkshire,2026-02-09,jobmatch,Progressing,73.6,atrisk,Placed - in progress,105,2026-05-25,28,28.5,33.4,0,35.8,2,0,2
JNY-01534,CUS-01534,ADV-0137,derbyshire-notts,2026-01-30,insupport,Success,98.1,ontrack,Sustained 6mo+,31,2026-03-02,88,87.6,82.3,3,89.9,9,3,0
JNY-01535,CUS-01535,ADV-0231,derbyshire-notts,2025-11-17,interview,Progressing,87.9,drifting,Placed - in progress,78,2026-02-03,62,68.9,49.5,1,40.7,1,2,0
JNY-01536,CUS-01536,ADV-0128,derbyshire-notts,2026-04-19,routerCheck,Regressing,30.8,atrisk,Ongoing,0,1970-01-01,37,33.6,28.7,0,19.9,1,1,4
JNY-01537,CUS-01537,ADV-0208,wales,2025-10-22,actionplan,Failure,25.6,drifting,Placed - dropped,109,2026-02-08,67,58.7,47.1,1,50.3,1,2,0
JNY-01538,CUS-01538,ADV-0013,south-east-london,2025-10-17,skills,Failure,16.7,atrisk,Placed - dropped,193,2026-04-28,37,10.7,19.4,0,37.4,2,1,3
JNY-01539,CUS-01539,ADV-0064,wales,2025-10-23,skills,Paused,13.6,atrisk,Ongoing,0,1970-01-01,36,27.5,6.2,1,39.8,1,1,2
JNY-01540,CUS-01540,ADV-0074,south-yorkshire,2025-10-02,actionplan,Stalled,31.9,atrisk,Ongoing,0,1970-01-01,43,30.1,10.4,0,36.0,2,0,2
JNY-01541,CUS-01541,ADV-0025,derbyshire-notts,2025-09-12,referral,Failure,34.6,atrisk,Placed - dropped,103,2025-12-24,54,19.7,15.3,0,33.2,0,1,2
JNY-01542,CUS-01542,ADV-0236,south-east-london,2025-11-15,routerCheck,Regressing,23.2,atrisk,Ongoing,0,1970-01-01,22,36.8,28.9,1,15.3,3,1,2
JNY-01543,CUS-01543,ADV-0091,derbyshire-notts,2025-10-25,insupport,Success,95.6,drifting,Sustained 6mo+,87,2026-01-20,64,69.1,61.7,1,55.2,3,1,0
JNY-01544,CUS-01544,ADV-0115,south-east-london,2025-10-08,nudgeFirstDay,Progressing,87.6,drifting,Placed - in progress,111,2026-01-27,65,64.7,58.7,2,44.0,3,2,1
JNY-01545,CUS-01545,ADV-0198,south-east-london,2026-05-13,insupport,Success,96.4,ontrack,Sustained 6mo+,37,2026-06-19,86,87.4,85.7,3,86.2,12,3,0
JNY-01546,CUS-01546,ADV-0239,derbyshire-notts,2025-10-16,skills,Regressing,20.2,atrisk,Ongoing,0,1970-01-01,42,28.7,14.4,0,17.7,0,1,4
JNY-01547,CUS-01547,ADV-0143,south-east-london,2025-12-15,diagnostic,Failure,31.5,atrisk,Placed - dropped,93,2026-03-18,49,38.0,9.0,0,39.3,2,0,4
JNY-01548,CUS-01548,ADV-0211,south-east-london,2025-09-29,nudgeFirstDay,Progressing,84.6,atrisk,Placed - in progress,169,2026-03-17,36,22.6,5.1,0,16.6,3,0,2
JNY-01549,CUS-01549,ADV-0048,derbyshire-notts,2025-11-07,skills,Failure,16.2,atrisk,Placed - dropped,220,2026-06-15,28,21.3,31.2,0,28.6,2,0,3
JNY-01550,CUS-01550,ADV-0074,south-yorkshire,2025-11-24,offer,Progressing,76.9,ontrack,Placed - in progress,51,2026-01-14,80,91.0,86.7,3,95.1,11,3,0
JNY-01551,CUS-01551,ADV-0036,south-east-london,2026-03-22,offer,Progressing,87.6,atrisk,Placed - in progress,201,2026-10-09,32,26.3,7.3,0,24.9,0,1,2
JNY-01552,CUS-01552,ADV-0150,south-yorkshire,2026-01-03,offer,Progressing,72.2,drifting,Placed - in progress,95,2026-04-08,67,69.9,56.4,2,69.2,4,1,1
JNY-01553,CUS-01553,ADV-0111,wales,2026-02-28,diagnostic,Failure,13.0,atrisk,Withdrawn,165,2026-08-12,20,35.3,25.1,1,12.6,2,1,2
JNY-01554,CUS-01554,ADV-0156,north-london,2025-09-21,referral,Failure,20.0,drifting,Placed - dropped,95,2025-12-25,58,58.6,43.5,1,52.6,5,1,0
JNY-01555,CUS-01555,ADV-0053,north-london,2025-11-30,actionplan,Failure,14.6,atrisk,Withdrawn,145,2026-04-24,19,36.0,16.3,0,10.5,2,1,2
JNY-01556,CUS-01556,ADV-0190,wales,2026-01-31,interview,Progressing,73.3,atrisk,Placed - in progress,89,2026-04-30,52,23.8,10.2,0,41.4,2,0,4
JNY-01557,CUS-01557,ADV-0048,derbyshire-notts,2026-01-27,routerCheck,Regressing,21.0,atrisk,Ongoing,0,1970-01-01,46,27.5,8.1,0,27.7,3,1,3
JNY-01558,CUS-01558,ADV-0214,derbyshire-notts,2026-02-24,diagnostic,Failure,16.0,atrisk,Placed - dropped,120,2026-06-24,38,38.4,7.4,1,23.5,3,1,2
JNY-01559,CUS-01559,ADV-0080,south-yorkshire,2025-12-30,referral,Failure,34.0,drifting,Placed - dropped,93,2026-04-02,55,65.2,53.5,1,45.9,2,2,0
JNY-01560,CUS-01560,ADV-0122,north-london,2026-03-13,jobmatch,Regressing,26.2,atrisk,Ongoing,0,1970-01-01,27,16.5,22.2,0,38.5,3,1,3
JNY-01561,CUS-01561,ADV-0016,north-london,2026-04-24,skills,Failure,22.7,atrisk,Placed - dropped,184,2026-10-25,46,23.8,17.6,0,19.1,2,0,4
JNY-01562,CUS-01562,ADV-0186,south-yorkshire,2025-12-10,insupport,Success,97.0,ontrack,Sustained 6mo+,49,2026-01-28,74,96.3,88.0,2,98.9,9,3,0
JNY-01563,CUS-01563,ADV-0082,south-yorkshire,2025-10-27,diagnostic,Failure,16.4,atrisk,Placed - dropped,155,2026-03-31,16,39.5,17.4,0,17.1,0,1,3
JNY-01564,CUS-01564,ADV-0200,south-east-london,2026-05-01,skills,Paused,59.4,drifting,Ongoing,0,1970-01-01,65,56.9,61.7,2,68.1,3,1,1
JNY-01565,CUS-01565,ADV-0217,south-yorkshire,2025-12-08,actionplan,Stalled,19.0,atrisk,Ongoing,0,1970-01-01,24,26.3,28.5,1,34.2,2,1,4
JNY-01566,CUS-01566,ADV-0152,derbyshire-notts,2025-12-20,skills,Stalled,19.5,atrisk,Ongoing,0,1970-01-01,45,23.0,21.1,1,36.7,2,1,3
JNY-01567,CUS-01567,ADV-0112,derbyshire-notts,2026-03-28,jobmatch,Failure,18.0,atrisk,Placed - dropped,78,2026-06-14,43,36.4,7.7,1,33.1,0,1,3
JNY-01568,CUS-01568,ADV-0048,derbyshire-notts,2026-05-15,insupport,Success,98.2,ontrack,Sustained 6mo+,48,2026-07-02,91,86.5,90.7,3,82.8,12,3,0
JNY-01569,CUS-01569,ADV-0099,south-yorkshire,2026-01-26,skills,Paused,21.5,atrisk,Ongoing,0,1970-01-01,42,30.5,11.6,1,30.5,0,0,4
JNY-01570,CUS-01570,ADV-0208,wales,2026-05-10,jobmatch,Failure,7.4,atrisk,Sanctioned referral,71,2026-07-20,55,35.6,20.9,0,37.5,1,1,3
JNY-01571,CUS-01571,ADV-0162,derbyshire-notts,2026-04-27,actionplan,Paused,20.8,atrisk,Ongoing,0,1970-01-01,46,16.3,30.2,1,41.3,2,1,3
JNY-01572,CUS-01572,ADV-0206,south-east-london,2026-03-17,jobmatch,Failure,11.7,atrisk,Withdrawn,150,2026-08-14,28,32.2,11.7,0,23.8,2,1,2
JNY-01573,CUS-01573,ADV-0002,derbyshire-notts,2026-04-04,nudgeFirstDay,Progressing,88.0,drifting,Placed - in progress,97,2026-07-10,61,68.9,63.1,2,43.6,2,2,0
JNY-01574,CUS-01574,ADV-0130,south-east-london,2026-04-05,offer,Progressing,88.1,drifting,Placed - in progress,68,2026-06-12,63,51.3,56.7,1,57.0,5,2,0
JNY-01575,CUS-01575,ADV-0019,wales,2026-03-02,actionplan,Stalled,16.1,atrisk,Ongoing,0,1970-01-01,33,23.9,8.7,1,44.5,3,1,4
JNY-01576,CUS-01576,ADV-0150,south-yorkshire,2026-03-21,insupport,Success,97.5,ontrack,Sustained 6mo+,48,2026-05-08,89,88.1,93.1,3,88.1,6,3,0
JNY-01577,CUS-01577,ADV-0208,wales,2026-03-07,routerCheck,Regressing,33.1,atrisk,Ongoing,0,1970-01-01,31,37.2,11.6,1,40.3,0,0,4
JNY-01578,CUS-01578,ADV-0043,south-east-london,2026-04-27,skills,Failure,17.5,atrisk,Placed - dropped,142,2026-09-16,40,21.6,6.2,0,29.4,0,1,4
JNY-01579,CUS-01579,ADV-0145,south-east-london,2025-11-14,interview,Progressing,74.4,atrisk,Placed - in progress,102,2026-02-24,47,30.5,17.8,0,40.5,0,0,4
JNY-01580,CUS-01580,ADV-0015,south-east-london,2026-05-07,jobmatch,Progressing,76.6,drifting,Placed - in progress,82,2026-07-28,73,52.8,59.7,1,41.7,3,2,0
JNY-01581,CUS-01581,ADV-0235,wales,2025-11-22,skills,Paused,18.3,atrisk,Ongoing,0,1970-01-01,37,21.1,33.2,0,33.5,3,1,2
JNY-01582,CUS-01582,ADV-0161,wales,2026-01-26,interview,Progressing,70.4,atrisk,Placed - in progress,155,2026-06-30,32,19.1,8.9,0,15.7,3,1,2
JNY-01583,CUS-01583,ADV-0009,south-yorkshire,2025-11-16,skills,Failure,14.3,atrisk,Withdrawn,131,2026-03-27,43,16.4,27.7,0,36.0,3,0,2
JNY-01584,CUS-01584,ADV-0028,north-london,2026-01-06,jobmatch,Failure,10.2,atrisk,Withdrawn,208,2026-08-02,31,23.9,22.7,0,36.1,0,0,2
JNY-01585,CUS-01585,ADV-0056,derbyshire-notts,2025-09-30,nudgeFirstDay,Progressing,70.1,ontrack,Placed - in progress,38,2025-11-07,88,85.2,90.6,2,84.5,5,3,0
JNY-01586,CUS-01586,ADV-0144,south-east-london,2025-12-22,actionplan,Failure,16.3,atrisk,Placed - dropped,215,2026-07-25,33,17.8,17.2,0,18.1,2,0,4
JNY-01587,CUS-01587,ADV-0218,south-yorkshire,2026-05-16,jobmatch,Failure,30.5,atrisk,Placed - dropped,162,2026-10-25,30,34.9,12.4,0,31.4,2,1,3
JNY-01588,CUS-01588,ADV-0225,wales,2026-01-11,jobmatch,Failure,30.5,atrisk,Placed - dropped,177,2026-07-07,39,31.9,18.0,1,33.2,3,1,3
JNY-01589,CUS-01589,ADV-0227,wales,2026-01-28,jobmatch,Failure,13.5,atrisk,Withdrawn,203,2026-08-19,33,15.6,27.1,0,26.5,0,0,4
JNY-01590,CUS-01590,ADV-0237,south-east-london,2025-11-23,actionplan,Stalled,18.1,atrisk,Ongoing,0,1970-01-01,23,36.6,30.9,0,18.0,0,1,3
JNY-01591,CUS-01591,ADV-0149,south-yorkshire,2025-10-10,interview,Progressing,87.9,atrisk,Placed - in progress,145,2026-03-04,39,35.6,15.5,0,37.5,2,1,3
JNY-01592,CUS-01592,ADV-0181,south-east-london,2026-03-22,diagnostic,Failure,33.0,atrisk,Placed - dropped,201,2026-10-09,33,15.4,6.6,0,32.7,0,1,2
JNY-01593,CUS-01593,ADV-0050,south-east-london,2025-12-02,interview,Progressing,89.8,atrisk,Placed - in progress,163,2026-05-14,26,17.8,11.7,1,23.3,1,1,4
JNY-01594,CUS-01594,ADV-0137,derbyshire-notts,2026-05-11,jobmatch,Progressing,71.4,atrisk,Placed - in progress,172,2026-10-30,33,16.1,18.7,0,42.7,1,0,3
JNY-01595,CUS-01595,ADV-0236,south-east-london,2025-09-11,diagnostic,Stalled,37.1,atrisk,Ongoing,0,1970-01-01,37,27.6,15.0,0,10.7,1,1,2
JNY-01596,CUS-01596,ADV-0237,south-east-london,2025-09-30,offer,Progressing,86.3,drifting,Placed - in progress,67,2025-12-06,55,66.0,53.6,2,57.8,1,2,0
JNY-01597,CUS-01597,ADV-0085,south-east-london,2026-02-22,diagnostic,Failure,29.5,atrisk,Placed - dropped,177,2026-08-18,22,36.5,24.0,0,36.9,3,1,4
JNY-01598,CUS-01598,ADV-0150,south-yorkshire,2026-03-28,diagnostic,Stalled,25.3,atrisk,Ongoing,0,1970-01-01,21,33.5,32.5,1,22.1,1,1,4
JNY-01599,CUS-01599,ADV-0047,wales,2026-02-03,diagnostic,Stalled,17.9,atrisk,Ongoing,0,1970-01-01,22,26.7,8.3,1,32.7,1,1,3
JNY-01600,CUS-01600,ADV-0055,wales,2026-01-21,skills,Failure,12.7,atrisk,Withdrawn,168,2026-07-08,44,20.4,11.3,0,28.7,3,1,4
JNY-01601,CUS-01601,ADV-0025,derbyshire-notts,2025-12-31,actionplan,Stalled,56.1,drifting,Ongoing,0,1970-01-01,63,60.5,47.9,1,41.9,3,2,0
JNY-01602,CUS-01602,ADV-0051,south-yorkshire,2026-03-05,diagnostic,Failure,28.3,atrisk,Placed - dropped,90,2026-06-03,31,38.6,10.3,0,22.6,2,0,4
JNY-01603,CUS-01603,ADV-0125,south-yorkshire,2026-02-07,skills,Failure,20.7,atrisk,Placed - dropped,121,2026-06-08,41,14.0,19.1,1,13.0,1,0,2
JNY-01604,CUS-01604,ADV-0124,north-london,2025-11-16,offer,Progressing,87.3,drifting,Placed - in progress,79,2026-02-03,74,61.6,55.2,2,73.4,4,2,2
JNY-01605,CUS-01605,ADV-0159,south-yorkshire,2026-03-24,interview,Progressing,71.8,drifting,Placed - in progress,123,2026-07-25,67,54.0,49.7,1,51.1,4,1,0
JNY-01606,CUS-01606,ADV-0061,south-east-london,2026-01-16,offer,Progressing,88.4,ontrack,Placed - in progress,55,2026-03-12,85,90.8,91.4,3,98.1,5,2,0
JNY-01607,CUS-01607,ADV-0198,south-east-london,2025-11-27,referral,Failure,16.0,atrisk,Withdrawn,159,2026-05-05,46,20.2,17.6,0,28.2,3,1,4
JNY-01608,CUS-01608,ADV-0051,south-yorkshire,2025-10-08,interview,Progressing,74.0,atrisk,Placed - in progress,167,2026-03-24,30,24.6,9.1,0,11.0,1,0,4
JNY-01609,CUS-01609,ADV-0006,south-east-london,2026-05-01,jobmatch,Progressing,84.4,atrisk,Placed - in progress,182,2026-10-30,33,14.2,25.5,0,17.3,2,0,2
JNY-01610,CUS-01610,ADV-0245,south-yorkshire,2026-04-03,diagnostic,Stalled,36.9,atrisk,Ongoing,0,1970-01-01,39,20.5,28.0,1,39.8,3,0,3
JNY-01611,CUS-01611,ADV-0074,south-yorkshire,2025-11-05,actionplan,Failure,22.6,atrisk,Placed - dropped,134,2026-03-19,31,39.5,31.2,0,24.2,1,1,4
JNY-01612,CUS-01612,ADV-0232,south-east-london,2026-02-24,nudgeFirstDay,Progressing,89.8,atrisk,Placed - in progress,134,2026-07-08,24,15.9,34.9,1,27.6,0,1,4
JNY-01613,CUS-01613,ADV-0093,south-yorkshire,2025-10-06,insupport,Success,95.0,drifting,Sustained 6mo+,119,2026-02-02,68,54.4,49.7,1,55.9,2,2,0
JNY-01614,CUS-01614,ADV-0098,wales,2025-09-02,jobmatch,Failure,4.9,atrisk,Sanctioned referral,187,2026-03-08,29,38.8,10.5,1,27.2,0,1,2
JNY-01615,CUS-01615,ADV-0173,wales,2026-03-03,referral,Failure,10.9,atrisk,Sanctioned referral,80,2026-05-22,48,37.7,21.3,0,22.0,0,1,4
JNY-01616,CUS-01616,ADV-0201,derbyshire-notts,2026-02-04,offer,Progressing,91.9,ontrack,Placed - in progress,59,2026-04-04,81,82.0,94.9,2,89.3,11,3,0
JNY-01617,CUS-01617,ADV-0234,north-london,2026-04-27,actionplan,Stalled,20.5,atrisk,Ongoing,0,1970-01-01,43,14.8,5.7,0,28.0,0,1,4
JNY-01618,CUS-01618,ADV-0210,south-east-london,2025-09-07,insupport,Success,97.3,ontrack,Sustained 6mo+,40,2025-10-17,92,84.6,91.1,3,97.3,6,2,0
JNY-01619,CUS-01619,ADV-0021,north-london,2026-04-27,actionplan,Failure,11.3,atrisk,Withdrawn,157,2026-10-01,20,14.5,29.8,0,37.1,0,0,3
JNY-01620,CUS-01620,ADV-0201,derbyshire-notts,2026-04-11,interview,Progressing,89.2,ontrack,Placed - in progress,40,2026-05-21,81,84.7,75.8,3,90.8,9,3,0
JNY-01621,CUS-01621,ADV-0195,south-east-london,2025-09-01,insupport,Success,95.0,drifting,Sustained 6mo+,77,2025-11-17,54,60.4,46.3,2,74.2,1,1,0
JNY-01622,CUS-01622,ADV-0045,wales,2025-11-18,interview,Progressing,82.1,atrisk,Placed - in progress,186,2026-05-23,33,23.8,5.7,0,13.1,0,1,3
JNY-01623,CUS-01623,ADV-0132,derbyshire-notts,2025-10-06,diagnostic,Stalled,36.0,drifting,Ongoing,0,1970-01-01,70,48.3,59.1,2,48.4,2,2,0
JNY-01624,CUS-01624,ADV-0062,south-east-london,2026-03-01,jobmatch,Progressing,80.1,atrisk,Placed - in progress,172,2026-08-20,55,39.6,25.9,0,35.5,3,0,4
JNY-01625,CUS-01625,ADV-0167,wales,2026-03-13,jobmatch,Progressing,77.5,drifting,Placed - in progress,99,2026-06-20,70,52.1,40.2,1,72.5,5,2,0
JNY-01626,CUS-01626,ADV-0060,derbyshire-notts,2026-05-15,jobmatch,Failure,24.4,atrisk,Placed - dropped,129,2026-09-21,44,14.9,23.1,1,16.8,3,0,3
JNY-01627,CUS-01627,ADV-0136,wales,2025-12-20,jobmatch,Regressing,25.7,atrisk,Ongoing,0,1970-01-01,51,33.7,28.4,0,27.3,0,0,4
