router_score_id,journey_id,customer_id,adviser_id,region_key,check_type,score,band,action_taken,score_date
RTR-JNY-03335-end,JNY-03335,CUS-03335,ADV-0181,south-east-london,end_of_journey,73,DRIFTING,training_update_applied,2026-01-04
RTR-JNY-03336-mid,JNY-03336,CUS-03336,ADV-0095,wales,mid_journey,29,AT_RISK,call_today_mh_referral,2025-10-30
RTR-JNY-03336-end,JNY-03336,CUS-03336,ADV-0095,wales,end_of_journey,49,AT_RISK,training_update_applied,2026-01-28
RTR-JNY-03337-mid,JNY-03337,CUS-03337,ADV-0166,wales,mid_journey,57,DRIFTING,in_person_48h,2025-12-03
RTR-JNY-03338-mid,JNY-03338,CUS-03338,ADV-0214,derbyshire-notts,mid_journey,63,DRIFTING,in_person_48h,2025-12-23
RTR-JNY-03338-end,JNY-03338,CUS-03338,ADV-0214,derbyshire-notts,end_of_journey,75,ON_TRACK,training_update_applied,2026-03-23
RTR-JNY-03339-mid,JNY-03339,CUS-03339,ADV-0193,north-london,mid_journey,62,DRIFTING,in_person_48h,2025-12-10
RTR-JNY-03339-end,JNY-03339,CUS-03339,ADV-0193,north-london,end_of_journey,71,DRIFTING,training_update_applied,2026-03-10
RTR-JNY-03340-mid,JNY-03340,CUS-03340,ADV-0096,wales,mid_journey,22,AT_RISK,call_today_mh_referral,2026-03-22
RTR-JNY-03340-end,JNY-03340,CUS-03340,ADV-0096,wales,end_of_journey,42,AT_RISK,training_update_applied,2026-06-20
RTR-JNY-03341-mid,JNY-03341,CUS-03341,ADV-0164,south-east-london,mid_journey,96,ON_TRACK,light_touch,2026-04-07
RTR-JNY-03341-end,JNY-03341,CUS-03341,ADV-0164,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-07-06
RTR-JNY-03342-mid,JNY-03342,CUS-03342,ADV-0196,south-yorkshire,mid_journey,25,AT_RISK,call_today_mh_referral,2026-01-18
RTR-JNY-03342-end,JNY-03342,CUS-03342,ADV-0196,south-yorkshire,end_of_journey,46,AT_RISK,training_update_applied,2026-04-18
RTR-JNY-03343-mid,JNY-03343,CUS-03343,ADV-0054,south-east-london,mid_journey,93,ON_TRACK,light_touch,2026-03-26
RTR-JNY-03343-end,JNY-03343,CUS-03343,ADV-0054,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-06-24
RTR-JNY-03344-mid,JNY-03344,CUS-03344,ADV-0018,south-east-london,mid_journey,55,DRIFTING,in_person_48h,2026-05-16
RTR-JNY-03344-end,JNY-03344,CUS-03344,ADV-0018,south-east-london,end_of_journey,62,DRIFTING,training_update_applied,2026-08-14
RTR-JNY-03345-mid,JNY-03345,CUS-03345,ADV-0108,south-east-london,mid_journey,52,DRIFTING,in_person_48h,2026-03-28
RTR-JNY-03346-mid,JNY-03346,CUS-03346,ADV-0098,wales,mid_journey,12,AT_RISK,call_today_mh_referral,2025-10-04
RTR-JNY-03346-end,JNY-03346,CUS-03346,ADV-0098,wales,end_of_journey,27,AT_RISK,training_update_applied,2026-01-02
RTR-JNY-03347-mid,JNY-03347,CUS-03347,ADV-0240,wales,mid_journey,89,ON_TRACK,light_touch,2026-05-11
RTR-JNY-03347-end,JNY-03347,CUS-03347,ADV-0240,wales,end_of_journey,97,ON_TRACK,training_update_applied,2026-08-09
RTR-JNY-03348-mid,JNY-03348,CUS-03348,ADV-0078,wales,mid_journey,59,DRIFTING,in_person_48h,2025-11-05
RTR-JNY-03348-end,JNY-03348,CUS-03348,ADV-0078,wales,end_of_journey,65,DRIFTING,training_update_applied,2026-02-03
RTR-JNY-03349-mid,JNY-03349,CUS-03349,ADV-0097,north-london,mid_journey,16,AT_RISK,call_today_mh_referral,2025-11-27
RTR-JNY-03350-mid,JNY-03350,CUS-03350,ADV-0234,north-london,mid_journey,21,AT_RISK,call_today_mh_referral,2026-03-31
RTR-JNY-03351-mid,JNY-03351,CUS-03351,ADV-0017,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2025-10-17
RTR-JNY-03351-end,JNY-03351,CUS-03351,ADV-0017,south-east-london,end_of_journey,43,AT_RISK,training_update_applied,2026-01-15
RTR-JNY-03352-mid,JNY-03352,CUS-03352,ADV-0089,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2025-11-20
RTR-JNY-03353-mid,JNY-03353,CUS-03353,ADV-0050,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2025-11-13
RTR-JNY-03354-mid,JNY-03354,CUS-03354,ADV-0114,south-east-london,mid_journey,88,ON_TRACK,light_touch,2025-11-29
RTR-JNY-03354-end,JNY-03354,CUS-03354,ADV-0114,south-east-london,end_of_journey,94,ON_TRACK,training_update_applied,2026-02-27
RTR-JNY-03355-mid,JNY-03355,CUS-03355,ADV-0135,south-east-london,mid_journey,45,AT_RISK,call_today_mh_referral,2026-04-30
RTR-JNY-03355-end,JNY-03355,CUS-03355,ADV-0135,south-east-london,end_of_journey,60,DRIFTING,training_update_applied,2026-07-29
RTR-JNY-03356-mid,JNY-03356,CUS-03356,ADV-0042,south-yorkshire,mid_journey,57,DRIFTING,in_person_48h,2026-06-03
RTR-JNY-03357-mid,JNY-03357,CUS-03357,ADV-0130,south-east-london,mid_journey,61,DRIFTING,in_person_48h,2026-04-01
RTR-JNY-03357-end,JNY-03357,CUS-03357,ADV-0130,south-east-london,end_of_journey,75,ON_TRACK,training_update_applied,2026-06-30
RTR-JNY-03358-mid,JNY-03358,CUS-03358,ADV-0003,south-east-london,mid_journey,58,DRIFTING,in_person_48h,2026-04-27
RTR-JNY-03358-end,JNY-03358,CUS-03358,ADV-0003,south-east-london,end_of_journey,67,DRIFTING,training_update_applied,2026-07-26
RTR-JNY-03359-mid,JNY-03359,CUS-03359,ADV-0223,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2025-10-02
RTR-JNY-03360-mid,JNY-03360,CUS-03360,ADV-0084,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-04-03
RTR-JNY-03360-end,JNY-03360,CUS-03360,ADV-0084,south-east-london,end_of_journey,44,AT_RISK,training_update_applied,2026-07-02
RTR-JNY-03361-mid,JNY-03361,CUS-03361,ADV-0052,wales,mid_journey,30,AT_RISK,call_today_mh_referral,2026-03-15
RTR-JNY-03361-end,JNY-03361,CUS-03361,ADV-0052,wales,end_of_journey,53,DRIFTING,training_update_applied,2026-06-13
RTR-JNY-03362-mid,JNY-03362,CUS-03362,ADV-0016,north-london,mid_journey,53,DRIFTING,in_person_48h,2026-05-07
RTR-JNY-03362-end,JNY-03362,CUS-03362,ADV-0016,north-london,end_of_journey,60,DRIFTING,training_update_applied,2026-08-05
RTR-JNY-03363-mid,JNY-03363,CUS-03363,ADV-0220,south-yorkshire,mid_journey,89,ON_TRACK,light_touch,2026-02-04
RTR-JNY-03363-end,JNY-03363,CUS-03363,ADV-0220,south-yorkshire,end_of_journey,92,ON_TRACK,training_update_applied,2026-05-05
RTR-JNY-03364-mid,JNY-03364,CUS-03364,ADV-0124,north-london,mid_journey,62,DRIFTING,in_person_48h,2026-03-20
RTR-JNY-03365-mid,JNY-03365,CUS-03365,ADV-0139,north-london,mid_journey,57,DRIFTING,in_person_48h,2026-04-22
RTR-JNY-03365-end,JNY-03365,CUS-03365,ADV-0139,north-london,end_of_journey,69,DRIFTING,training_update_applied,2026-07-21
RTR-JNY-03366-mid,JNY-03366,CUS-03366,ADV-0153,wales,mid_journey,56,DRIFTING,in_person_48h,2025-10-01
RTR-JNY-03366-end,JNY-03366,CUS-03366,ADV-0153,wales,end_of_journey,67,DRIFTING,training_update_applied,2025-12-30
RTR-JNY-03367-mid,JNY-03367,CUS-03367,ADV-0032,south-east-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-03-05
RTR-JNY-03368-mid,JNY-03368,CUS-03368,ADV-0054,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2025-11-29
RTR-JNY-03369-mid,JNY-03369,CUS-03369,ADV-0040,south-east-london,mid_journey,16,AT_RISK,call_today_mh_referral,2025-11-29
RTR-JNY-03370-mid,JNY-03370,CUS-03370,ADV-0203,derbyshire-notts,mid_journey,22,AT_RISK,call_today_mh_referral,2026-04-11
RTR-JNY-03371-mid,JNY-03371,CUS-03371,ADV-0120,wales,mid_journey,61,DRIFTING,in_person_48h,2026-02-14
RTR-JNY-03371-end,JNY-03371,CUS-03371,ADV-0120,wales,end_of_journey,73,DRIFTING,training_update_applied,2026-05-15
RTR-JNY-03372-mid,JNY-03372,CUS-03372,ADV-0145,south-east-london,mid_journey,93,ON_TRACK,light_touch,2025-12-05
RTR-JNY-03372-end,JNY-03372,CUS-03372,ADV-0145,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-03-05
RTR-JNY-03373-mid,JNY-03373,CUS-03373,ADV-0087,south-east-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-03-22
RTR-JNY-03374-mid,JNY-03374,CUS-03374,ADV-0098,wales,mid_journey,23,AT_RISK,call_today_mh_referral,2026-05-09
RTR-JNY-03375-mid,JNY-03375,CUS-03375,ADV-0216,north-london,mid_journey,18,AT_RISK,call_today_mh_referral,2025-12-28
RTR-JNY-03376-mid,JNY-03376,CUS-03376,ADV-0081,south-yorkshire,mid_journey,21,AT_RISK,call_today_mh_referral,2026-02-11
RTR-JNY-03377-mid,JNY-03377,CUS-03377,ADV-0170,derbyshire-notts,mid_journey,27,AT_RISK,call_today_mh_referral,2025-11-20
RTR-JNY-03378-mid,JNY-03378,CUS-03378,ADV-0197,south-east-london,mid_journey,92,ON_TRACK,light_touch,2026-04-29
RTR-JNY-03378-end,JNY-03378,CUS-03378,ADV-0197,south-east-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-07-28
RTR-JNY-03379-mid,JNY-03379,CUS-03379,ADV-0011,south-yorkshire,mid_journey,89,ON_TRACK,light_touch,2025-11-29
RTR-JNY-03379-end,JNY-03379,CUS-03379,ADV-0011,south-yorkshire,end_of_journey,93,ON_TRACK,training_update_applied,2026-02-27
RTR-JNY-03380-mid,JNY-03380,CUS-03380,ADV-0114,south-east-london,mid_journey,11,AT_RISK,call_today_mh_referral,2025-10-14
RTR-JNY-03380-end,JNY-03380,CUS-03380,ADV-0114,south-east-london,end_of_journey,30,AT_RISK,training_update_applied,2026-01-12
RTR-JNY-03381-mid,JNY-03381,CUS-03381,ADV-0036,south-east-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-02-07
RTR-JNY-03382-mid,JNY-03382,CUS-03382,ADV-0194,south-east-london,mid_journey,51,DRIFTING,in_person_48h,2026-01-02
RTR-JNY-03383-mid,JNY-03383,CUS-03383,ADV-0194,south-east-london,mid_journey,31,AT_RISK,call_today_mh_referral,2026-04-17
RTR-JNY-03384-mid,JNY-03384,CUS-03384,ADV-0205,south-east-london,mid_journey,56,DRIFTING,in_person_48h,2026-03-18
RTR-JNY-03385-mid,JNY-03385,CUS-03385,ADV-0034,south-yorkshire,mid_journey,47,AT_RISK,call_today_mh_referral,2026-03-20
RTR-JNY-03386-mid,JNY-03386,CUS-03386,ADV-0039,south-east-london,mid_journey,11,AT_RISK,call_today_mh_referral,2025-12-26
RTR-JNY-03386-end,JNY-03386,CUS-03386,ADV-0039,south-east-london,end_of_journey,30,AT_RISK,training_update_applied,2026-03-26
RTR-JNY-03387-mid,JNY-03387,CUS-03387,ADV-0203,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-06
RTR-JNY-03387-end,JNY-03387,CUS-03387,ADV-0203,derbyshire-notts,end_of_journey,38,AT_RISK,training_update_applied,2026-06-04
RTR-JNY-03388-mid,JNY-03388,CUS-03388,ADV-0118,south-yorkshire,mid_journey,26,AT_RISK,call_today_mh_referral,2026-05-17
RTR-JNY-03388-end,JNY-03388,CUS-03388,ADV-0118,south-yorkshire,end_of_journey,48,AT_RISK,training_update_applied,2026-08-15
RTR-JNY-03389-mid,JNY-03389,CUS-03389,ADV-0031,north-london,mid_journey,91,ON_TRACK,light_touch,2026-03-11
RTR-JNY-03389-end,JNY-03389,CUS-03389,ADV-0031,north-london,end_of_journey,99,ON_TRACK,training_update_applied,2026-06-09
RTR-JNY-03390-mid,JNY-03390,CUS-03390,ADV-0189,south-yorkshire,mid_journey,15,AT_RISK,call_today_mh_referral,2026-03-27
RTR-JNY-03391-mid,JNY-03391,CUS-03391,ADV-0082,south-yorkshire,mid_journey,17,AT_RISK,call_today_mh_referral,2025-11-06
RTR-JNY-03391-end,JNY-03391,CUS-03391,ADV-0082,south-yorkshire,end_of_journey,39,AT_RISK,training_update_applied,2026-02-04
RTR-JNY-03392-mid,JNY-03392,CUS-03392,ADV-0075,derbyshire-notts,mid_journey,24,AT_RISK,call_today_mh_referral,2026-04-10
RTR-JNY-03393-mid,JNY-03393,CUS-03393,ADV-0054,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2025-10-14
RTR-JNY-03393-end,JNY-03393,CUS-03393,ADV-0054,south-east-london,end_of_journey,71,DRIFTING,training_update_applied,2026-01-12
RTR-JNY-03394-mid,JNY-03394,CUS-03394,ADV-0108,south-east-london,mid_journey,25,AT_RISK,call_today_mh_referral,2026-02-15
RTR-JNY-03395-mid,JNY-03395,CUS-03395,ADV-0146,south-east-london,mid_journey,56,DRIFTING,in_person_48h,2026-02-04
RTR-JNY-03395-end,JNY-03395,CUS-03395,ADV-0146,south-east-london,end_of_journey,64,DRIFTING,training_update_applied,2026-05-05
RTR-JNY-03396-mid,JNY-03396,CUS-03396,ADV-0141,north-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-01-16
RTR-JNY-03397-mid,JNY-03397,CUS-03397,ADV-0211,south-east-london,mid_journey,94,ON_TRACK,light_touch,2025-10-04
RTR-JNY-03397-end,JNY-03397,CUS-03397,ADV-0211,south-east-london,end_of_journey,96,ON_TRACK,training_update_applied,2026-01-02
RTR-JNY-03398-mid,JNY-03398,CUS-03398,ADV-0041,south-east-london,mid_journey,58,DRIFTING,in_person_48h,2026-05-17
RTR-JNY-03398-end,JNY-03398,CUS-03398,ADV-0041,south-east-london,end_of_journey,70,DRIFTING,training_update_applied,2026-08-15
RTR-JNY-03399-mid,JNY-03399,CUS-03399,ADV-0051,south-yorkshire,mid_journey,90,ON_TRACK,light_touch,2026-01-02
RTR-JNY-03399-end,JNY-03399,CUS-03399,ADV-0051,south-yorkshire,end_of_journey,98,ON_TRACK,training_update_applied,2026-04-02
RTR-JNY-03400-mid,JNY-03400,CUS-03400,ADV-0128,derbyshire-notts,mid_journey,24,AT_RISK,call_today_mh_referral,2025-11-16
RTR-JNY-03400-end,JNY-03400,CUS-03400,ADV-0128,derbyshire-notts,end_of_journey,44,AT_RISK,training_update_applied,2026-02-14
RTR-JNY-03401-mid,JNY-03401,CUS-03401,ADV-0006,south-east-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-08
RTR-JNY-03401-end,JNY-03401,CUS-03401,ADV-0006,south-east-london,end_of_journey,37,AT_RISK,training_update_applied,2026-08-06
RTR-JNY-03402-mid,JNY-03402,CUS-03402,ADV-0018,south-east-london,mid_journey,54,DRIFTING,in_person_48h,2026-02-20
RTR-JNY-03403-mid,JNY-03403,CUS-03403,ADV-0184,north-london,mid_journey,27,AT_RISK,call_today_mh_referral,2026-03-08
RTR-JNY-03403-end,JNY-03403,CUS-03403,ADV-0184,north-london,end_of_journey,49,AT_RISK,training_update_applied,2026-06-06
RTR-JNY-03404-mid,JNY-03404,CUS-03404,ADV-0094,north-london,mid_journey,94,ON_TRACK,light_touch,2026-05-27
RTR-JNY-03404-end,JNY-03404,CUS-03404,ADV-0094,north-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-08-25
RTR-JNY-03405-mid,JNY-03405,CUS-03405,ADV-0144,south-east-london,mid_journey,17,AT_RISK,call_today_mh_referral,2025-12-17
RTR-JNY-03405-end,JNY-03405,CUS-03405,ADV-0144,south-east-london,end_of_journey,34,AT_RISK,training_update_applied,2026-03-17
RTR-JNY-03406-mid,JNY-03406,CUS-03406,ADV-0149,south-yorkshire,mid_journey,20,AT_RISK,call_today_mh_referral,2026-01-19
RTR-JNY-03407-mid,JNY-03407,CUS-03407,ADV-0174,south-yorkshire,mid_journey,96,ON_TRACK,light_touch,2026-06-11
RTR-JNY-03407-end,JNY-03407,CUS-03407,ADV-0174,south-yorkshire,end_of_journey,100,ON_TRACK,training_update_applied,2026-09-09
RTR-JNY-03408-mid,JNY-03408,CUS-03408,ADV-0063,wales,mid_journey,30,AT_RISK,call_today_mh_referral,2025-10-12
RTR-JNY-03409-mid,JNY-03409,CUS-03409,ADV-0132,derbyshire-notts,mid_journey,64,DRIFTING,in_person_48h,2026-05-27
RTR-JNY-03409-end,JNY-03409,CUS-03409,ADV-0132,derbyshire-notts,end_of_journey,77,ON_TRACK,training_update_applied,2026-08-25
RTR-JNY-03410-mid,JNY-03410,CUS-03410,ADV-0095,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-19
RTR-JNY-03411-mid,JNY-03411,CUS-03411,ADV-0238,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-05-25
RTR-JNY-03412-mid,JNY-03412,CUS-03412,ADV-0192,south-east-london,mid_journey,22,AT_RISK,call_today_mh_referral,2025-10-07
RTR-JNY-03413-mid,JNY-03413,CUS-03413,ADV-0098,wales,mid_journey,64,DRIFTING,in_person_48h,2025-12-31
RTR-JNY-03413-end,JNY-03413,CUS-03413,ADV-0098,wales,end_of_journey,72,DRIFTING,training_update_applied,2026-03-31
RTR-JNY-03414-mid,JNY-03414,CUS-03414,ADV-0035,north-london,mid_journey,68,DRIFTING,in_person_48h,2025-12-09
RTR-JNY-03414-end,JNY-03414,CUS-03414,ADV-0035,north-london,end_of_journey,75,ON_TRACK,training_update_applied,2026-03-09
RTR-JNY-03415-mid,JNY-03415,CUS-03415,ADV-0141,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-03-04
RTR-JNY-03415-end,JNY-03415,CUS-03415,ADV-0141,north-london,end_of_journey,44,AT_RISK,training_update_applied,2026-06-02
RTR-JNY-03416-mid,JNY-03416,CUS-03416,ADV-0231,derbyshire-notts,mid_journey,27,AT_RISK,call_today_mh_referral,2025-11-25
RTR-JNY-03417-mid,JNY-03417,CUS-03417,ADV-0211,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-05-28
RTR-JNY-03418-mid,JNY-03418,CUS-03418,ADV-0116,north-london,mid_journey,51,DRIFTING,in_person_48h,2025-10-21
RTR-JNY-03418-end,JNY-03418,CUS-03418,ADV-0116,north-london,end_of_journey,65,DRIFTING,training_update_applied,2026-01-19
RTR-JNY-03419-mid,JNY-03419,CUS-03419,ADV-0208,wales,mid_journey,59,DRIFTING,in_person_48h,2025-12-01
RTR-JNY-03419-end,JNY-03419,CUS-03419,ADV-0208,wales,end_of_journey,68,DRIFTING,training_update_applied,2026-03-01
RTR-JNY-03420-mid,JNY-03420,CUS-03420,ADV-0232,south-east-london,mid_journey,9,AT_RISK,call_today_mh_referral,2026-06-05
RTR-JNY-03421-mid,JNY-03421,CUS-03421,ADV-0201,derbyshire-notts,mid_journey,25,AT_RISK,call_today_mh_referral,2025-11-12
RTR-JNY-03421-end,JNY-03421,CUS-03421,ADV-0201,derbyshire-notts,end_of_journey,44,AT_RISK,training_update_applied,2026-02-10
RTR-JNY-03422-mid,JNY-03422,CUS-03422,ADV-0206,south-east-london,mid_journey,24,AT_RISK,call_today_mh_referral,2026-03-22
RTR-JNY-03422-end,JNY-03422,CUS-03422,ADV-0206,south-east-london,end_of_journey,45,AT_RISK,training_update_applied,2026-06-20
RTR-JNY-03423-mid,JNY-03423,CUS-03423,ADV-0243,north-london,mid_journey,91,ON_TRACK,light_touch,2025-12-13
RTR-JNY-03423-end,JNY-03423,CUS-03423,ADV-0243,north-london,end_of_journey,94,ON_TRACK,training_update_applied,2026-03-13
RTR-JNY-03424-mid,JNY-03424,CUS-03424,ADV-0140,wales,mid_journey,18,AT_RISK,call_today_mh_referral,2025-12-22
RTR-JNY-03425-mid,JNY-03425,CUS-03425,ADV-0174,south-yorkshire,mid_journey,17,AT_RISK,call_today_mh_referral,2026-04-29
RTR-JNY-03426-mid,JNY-03426,CUS-03426,ADV-0236,south-east-london,mid_journey,22,AT_RISK,call_today_mh_referral,2026-01-31
RTR-JNY-03427-mid,JNY-03427,CUS-03427,ADV-0018,south-east-london,mid_journey,17,AT_RISK,call_today_mh_referral,2026-06-12
RTR-JNY-03428-mid,JNY-03428,CUS-03428,ADV-0144,south-east-london,mid_journey,52,DRIFTING,in_person_48h,2025-11-22
RTR-JNY-03429-mid,JNY-03429,CUS-03429,ADV-0234,north-london,mid_journey,31,AT_RISK,call_today_mh_referral,2025-11-24
RTR-JNY-03429-end,JNY-03429,CUS-03429,ADV-0234,north-london,end_of_journey,49,AT_RISK,training_update_applied,2026-02-22
RTR-JNY-03430-mid,JNY-03430,CUS-03430,ADV-0129,south-yorkshire,mid_journey,24,AT_RISK,call_today_mh_referral,2025-10-08
RTR-JNY-03431-mid,JNY-03431,CUS-03431,ADV-0216,north-london,mid_journey,23,AT_RISK,call_today_mh_referral,2026-01-05
RTR-JNY-03432-mid,JNY-03432,CUS-03432,ADV-0184,north-london,mid_journey,94,ON_TRACK,light_touch,2026-05-08
RTR-JNY-03432-end,JNY-03432,CUS-03432,ADV-0184,north-london,end_of_journey,100,ON_TRACK,training_update_applied,2026-08-06
RTR-JNY-03433-mid,JNY-03433,CUS-03433,ADV-0019,wales,mid_journey,24,AT_RISK,call_today_mh_referral,2025-10-03
RTR-JNY-03433-end,JNY-03433,CUS-03433,ADV-0019,wales,end_of_journey,43,AT_RISK,training_update_applied,2026-01-01
RTR-JNY-03434-mid,JNY-03434,CUS-03434,ADV-0124,north-london,mid_journey,59,DRIFTING,in_person_48h,2026-05-15
RTR-JNY-03434-end,JNY-03434,CUS-03434,ADV-0124,north-london,end_of_journey,70,DRIFTING,training_update_applied,2026-08-13
RTR-JNY-03435-mid,JNY-03435,CUS-03435,ADV-0075,derbyshire-notts,mid_journey,96,ON_TRACK,light_touch,2026-06-05
RTR-JNY-03435-end,JNY-03435,CUS-03435,ADV-0075,derbyshire-notts,end_of_journey,100,ON_TRACK,training_update_applied,2026-09-03
RTR-JNY-03436-mid,JNY-03436,CUS-03436,ADV-0099,south-yorkshire,mid_journey,21,AT_RISK,call_today_mh_referral,2026-03-06
RTR-JNY-03437-mid,JNY-03437,CUS-03437,ADV-0038,wales,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-24
RTR-JNY-03438-mid,JNY-03438,CUS-03438,ADV-0166,wales,mid_journey,64,DRIFTING,in_person_48h,2026-01-13
RTR-JNY-03438-end,JNY-03438,CUS-03438,ADV-0166,wales,end_of_journey,75,ON_TRACK,training_update_applied,2026-04-13
RTR-JNY-03439-mid,JNY-03439,CUS-03439,ADV-0181,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2025-12-18
RTR-JNY-03439-end,JNY-03439,CUS-03439,ADV-0181,south-east-london,end_of_journey,34,AT_RISK,training_update_applied,2026-03-18
RTR-JNY-03440-mid,JNY-03440,CUS-03440,ADV-0048,derbyshire-notts,mid_journey,19,AT_RISK,call_today_mh_referral,2026-04-12
RTR-JNY-03441-mid,JNY-03441,CUS-03441,ADV-0219,south-yorkshire,mid_journey,18,AT_RISK,call_today_mh_referral,2025-10-27
RTR-JNY-03442-mid,JNY-03442,CUS-03442,ADV-0066,south-east-london,mid_journey,60,DRIFTING,in_person_48h,2025-11-23
RTR-JNY-03443-mid,JNY-03443,CUS-03443,ADV-0049,south-yorkshire,mid_journey,53,DRIFTING,in_person_48h,2025-10-18
RTR-JNY-03443-end,JNY-03443,CUS-03443,ADV-0049,south-yorkshire,end_of_journey,63,DRIFTING,training_update_applied,2026-01-16
RTR-JNY-03444-mid,JNY-03444,CUS-03444,ADV-0239,derbyshire-notts,mid_journey,65,DRIFTING,in_person_48h,2026-06-02
RTR-JNY-03444-end,JNY-03444,CUS-03444,ADV-0239,derbyshire-notts,end_of_journey,73,DRIFTING,training_update_applied,2026-08-31
RTR-JNY-03445-mid,JNY-03445,CUS-03445,ADV-0054,south-east-london,mid_journey,17,AT_RISK,call_today_mh_referral,2026-01-15
RTR-JNY-03445-end,JNY-03445,CUS-03445,ADV-0054,south-east-london,end_of_journey,35,AT_RISK,training_update_applied,2026-04-15
RTR-JNY-03446-mid,JNY-03446,CUS-03446,ADV-0193,north-london,mid_journey,19,AT_RISK,call_today_mh_referral,2026-03-24
RTR-JNY-03447-mid,JNY-03447,CUS-03447,ADV-0120,wales,mid_journey,20,AT_RISK,call_today_mh_referral,2026-03-19
RTR-JNY-03448-mid,JNY-03448,CUS-03448,ADV-0027,south-yorkshire,mid_journey,24,AT_RISK,call_today_mh_referral,2025-10-11
RTR-JNY-03449-mid,JNY-03449,CUS-03449,ADV-0143,south-east-london,mid_journey,18,AT_RISK,call_today_mh_referral,2025-12-21
RTR-JNY-03449-end,JNY-03449,CUS-03449,ADV-0143,south-east-london,end_of_journey,41,AT_RISK,training_update_applied,2026-03-21
RTR-JNY-03450-mid,JNY-03450,CUS-03450,ADV-0177,wales,mid_journey,56,DRIFTING,in_person_48h,2025-12-06
RTR-JNY-03450-end,JNY-03450,CUS-03450,ADV-0177,wales,end_of_journey,62,DRIFTING,training_update_applied,2026-03-06
RTR-JNY-03451-mid,JNY-03451,CUS-03451,ADV-0243,north-london,mid_journey,28,AT_RISK,call_today_mh_referral,2026-03-04
RTR-JNY-03452-mid,JNY-03452,CUS-03452,ADV-0012,derbyshire-notts,mid_journey,66,DRIFTING,in_person_48h,2026-01-07
RTR-JNY-03452-end,JNY-03452,CUS-03452,ADV-0012,derbyshire-notts,end_of_journey,80,ON_TRACK,training_update_applied,2026-04-07
